,year,Level,District_Code,District_Name,School_Name,Content,Grade,Mean_Scale_Score
8184,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,RENAISSANCE EXPEDITION LEARN OUTWARD BOUND SCHOOL,english,6,758
8186,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,RENAISSANCE EXPEDITION LEARN OUTWARD BOUND SCHOOL,maths,3,756
8187,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,RENAISSANCE EXPEDITION LEARN OUTWARD BOUND SCHOOL,maths,4,755
8188,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,RENAISSANCE EXPEDITION LEARN OUTWARD BOUND SCHOOL,maths,5,752
8189,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,RENAISSANCE EXPEDITION LEARN OUTWARD BOUND SCHOOL,maths,6,751
8191,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,ROCKY HEIGHTS MIDDLE SCHOOL,english,6,762
8192,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,ROCKY HEIGHTS MIDDLE SCHOOL,english,7,758
8193,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,ROCKY HEIGHTS MIDDLE SCHOOL,english,8,751
8195,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,ROCKY HEIGHTS MIDDLE SCHOOL,maths,6,758
8196,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,ROCKY HEIGHTS MIDDLE SCHOOL,maths,7,747
8197,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,ROCKY HEIGHTS MIDDLE SCHOOL,maths,8,753
8199,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,SADDLE RANCH ELEMENTARY SCHOOL,english,3,742
8200,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,SADDLE RANCH ELEMENTARY SCHOOL,english,4,752
8201,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,SADDLE RANCH ELEMENTARY SCHOOL,english,5,768
8202,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,SADDLE RANCH ELEMENTARY SCHOOL,english,6,765
8204,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,SADDLE RANCH ELEMENTARY SCHOOL,maths,3,746
8205,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,SADDLE RANCH ELEMENTARY SCHOOL,maths,4,754
8206,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,SADDLE RANCH ELEMENTARY SCHOOL,maths,5,759
8207,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,SADDLE RANCH ELEMENTARY SCHOOL,maths,6,754
8209,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,SAND CREEK ELEMENTARY SCHOOL,english,3,743
8210,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,SAND CREEK ELEMENTARY SCHOOL,english,4,748
8211,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,SAND CREEK ELEMENTARY SCHOOL,english,5,749
8212,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,SAND CREEK ELEMENTARY SCHOOL,english,6,756
8214,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,SAND CREEK ELEMENTARY SCHOOL,maths,3,748
8215,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,SAND CREEK ELEMENTARY SCHOOL,maths,4,753
8216,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,SAND CREEK ELEMENTARY SCHOOL,maths,5,746
8217,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,SAND CREEK ELEMENTARY SCHOOL,maths,6,750
8219,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,SEDALIA ELEMENTARY SCHOOL,english,3,729
8220,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,SEDALIA ELEMENTARY SCHOOL,english,4,742
8221,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,SEDALIA ELEMENTARY SCHOOL,english,5,736
8222,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,SEDALIA ELEMENTARY SCHOOL,english,6,728
8224,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,SEDALIA ELEMENTARY SCHOOL,maths,3,721
8225,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,SEDALIA ELEMENTARY SCHOOL,maths,4,726
8226,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,SEDALIA ELEMENTARY SCHOOL,maths,5,718
8227,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,SEDALIA ELEMENTARY SCHOOL,maths,6,723
8229,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,SOARING HAWK ELEMENTARY SCHOOL,english,3,746
8230,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,SOARING HAWK ELEMENTARY SCHOOL,english,4,751
8231,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,SOARING HAWK ELEMENTARY SCHOOL,english,5,749
8232,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,SOARING HAWK ELEMENTARY SCHOOL,english,6,751
8234,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,SOARING HAWK ELEMENTARY SCHOOL,maths,3,743
8235,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,SOARING HAWK ELEMENTARY SCHOOL,maths,4,728
8236,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,SOARING HAWK ELEMENTARY SCHOOL,maths,5,737
8237,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,SOARING HAWK ELEMENTARY SCHOOL,maths,6,740
8239,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,SOUTH RIDGE ELEMENTARY AN IB WORLD SCHOOL,english,3,723
8240,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,SOUTH RIDGE ELEMENTARY AN IB WORLD SCHOOL,english,4,734
8241,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,SOUTH RIDGE ELEMENTARY AN IB WORLD SCHOOL,english,5,736
8242,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,SOUTH RIDGE ELEMENTARY AN IB WORLD SCHOOL,english,6,731
8244,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,SOUTH RIDGE ELEMENTARY AN IB WORLD SCHOOL,maths,3,726
8245,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,SOUTH RIDGE ELEMENTARY AN IB WORLD SCHOOL,maths,4,727
8246,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,SOUTH RIDGE ELEMENTARY AN IB WORLD SCHOOL,maths,5,718
8247,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,SOUTH RIDGE ELEMENTARY AN IB WORLD SCHOOL,maths,6,727
8249,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,SUMMIT VIEW ELEMENTARY SCHOOL,english,3,762
8250,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,SUMMIT VIEW ELEMENTARY SCHOOL,english,4,755
8251,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,SUMMIT VIEW ELEMENTARY SCHOOL,english,5,770
8252,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,SUMMIT VIEW ELEMENTARY SCHOOL,english,6,771
8254,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,SUMMIT VIEW ELEMENTARY SCHOOL,maths,3,760
8255,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,SUMMIT VIEW ELEMENTARY SCHOOL,maths,4,748
8256,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,SUMMIT VIEW ELEMENTARY SCHOOL,maths,5,758
8257,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,SUMMIT VIEW ELEMENTARY SCHOOL,maths,6,763
8259,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,TIMBER TRAIL ELEMENTARY SCHOOL,english,3,762
8260,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,TIMBER TRAIL ELEMENTARY SCHOOL,english,4,763
8261,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,TIMBER TRAIL ELEMENTARY SCHOOL,english,5,772
8263,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,TIMBER TRAIL ELEMENTARY SCHOOL,maths,3,758
8264,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,TIMBER TRAIL ELEMENTARY SCHOOL,maths,4,753
8265,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,TIMBER TRAIL ELEMENTARY SCHOOL,maths,5,760
8267,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,TRAILBLAZER ELEMENTARY SCHOOL,english,3,757
8268,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,TRAILBLAZER ELEMENTARY SCHOOL,english,4,748
8269,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,TRAILBLAZER ELEMENTARY SCHOOL,english,5,746
8270,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,TRAILBLAZER ELEMENTARY SCHOOL,english,6,750
8272,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,TRAILBLAZER ELEMENTARY SCHOOL,maths,3,758
8273,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,TRAILBLAZER ELEMENTARY SCHOOL,maths,4,737
8274,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,TRAILBLAZER ELEMENTARY SCHOOL,maths,5,745
8275,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,TRAILBLAZER ELEMENTARY SCHOOL,maths,6,743
8277,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,WORLD  COMPASS ACADEMY,english,3,743
8278,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,WORLD  COMPASS ACADEMY,english,4,743
8279,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,WORLD  COMPASS ACADEMY,english,5,738
8280,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,WORLD  COMPASS ACADEMY,english,6,748
8281,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,WORLD  COMPASS ACADEMY,english,7,760
8282,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,WORLD  COMPASS ACADEMY,english,8,760
8284,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,WORLD  COMPASS ACADEMY,maths,3,738
8285,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,WORLD  COMPASS ACADEMY,maths,4,738
8286,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,WORLD  COMPASS ACADEMY,maths,5,727
8287,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,WORLD  COMPASS ACADEMY,maths,6,737
8288,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,WORLD  COMPASS ACADEMY,maths,7,749
8289,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,WORLD  COMPASS ACADEMY,maths,8,748
8291,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,WILDCAT MOUNTAIN ELEMENTARY SCHOOL,english,3,765
8292,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,WILDCAT MOUNTAIN ELEMENTARY SCHOOL,english,4,766
8293,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,WILDCAT MOUNTAIN ELEMENTARY SCHOOL,english,5,759
8295,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,WILDCAT MOUNTAIN ELEMENTARY SCHOOL,maths,3,769
8296,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,WILDCAT MOUNTAIN ELEMENTARY SCHOOL,maths,4,760
8297,2019,SCHOOL,900,DOUGLAS COUNTY RE 1,WILDCAT MOUNTAIN ELEMENTARY SCHOOL,maths,5,757
8299,2019,SCHOOL,910,EAGLE COUNTY RE 50,RED HILL ELEMENTARY SCHOOL,english,3,714
8300,2019,SCHOOL,910,EAGLE COUNTY RE 50,RED HILL ELEMENTARY SCHOOL,english,4,731
8301,2019,SCHOOL,910,EAGLE COUNTY RE 50,RED HILL ELEMENTARY SCHOOL,english,5,742
8303,2019,SCHOOL,910,EAGLE COUNTY RE 50,RED HILL ELEMENTARY SCHOOL,maths,3,727
8304,2019,SCHOOL,910,EAGLE COUNTY RE 50,RED HILL ELEMENTARY SCHOOL,maths,4,728
8305,2019,SCHOOL,910,EAGLE COUNTY RE 50,RED HILL ELEMENTARY SCHOOL,maths,5,730
8307,2019,SCHOOL,910,EAGLE COUNTY RE 50,BRUSH CREEK ELEMENTARY SCHOOL,english,3,761
8308,2019,SCHOOL,910,EAGLE COUNTY RE 50,BRUSH CREEK ELEMENTARY SCHOOL,english,4,767
8309,2019,SCHOOL,910,EAGLE COUNTY RE 50,BRUSH CREEK ELEMENTARY SCHOOL,english,5,762
8311,2019,SCHOOL,910,EAGLE COUNTY RE 50,BRUSH CREEK ELEMENTARY SCHOOL,maths,3,768
8312,2019,SCHOOL,910,EAGLE COUNTY RE 50,BRUSH CREEK ELEMENTARY SCHOOL,maths,4,758
8313,2019,SCHOOL,910,EAGLE COUNTY RE 50,BRUSH CREEK ELEMENTARY SCHOOL,maths,5,761
8315,2019,SCHOOL,910,EAGLE COUNTY RE 50,GYPSUM CREEK MIDDLE SCHOOL,english,6,730
8316,2019,SCHOOL,910,EAGLE COUNTY RE 50,GYPSUM CREEK MIDDLE SCHOOL,english,7,741
8317,2019,SCHOOL,910,EAGLE COUNTY RE 50,GYPSUM CREEK MIDDLE SCHOOL,english,8,743
8319,2019,SCHOOL,910,EAGLE COUNTY RE 50,GYPSUM CREEK MIDDLE SCHOOL,maths,6,722
8320,2019,SCHOOL,910,EAGLE COUNTY RE 50,GYPSUM CREEK MIDDLE SCHOOL,maths,7,727
8321,2019,SCHOOL,910,EAGLE COUNTY RE 50,GYPSUM CREEK MIDDLE SCHOOL,maths,8,726
8323,2019,SCHOOL,910,EAGLE COUNTY RE 50,AVON ELEMENTARY SCHOOL,english,3,718
8324,2019,SCHOOL,910,EAGLE COUNTY RE 50,AVON ELEMENTARY SCHOOL,english,4,740
8325,2019,SCHOOL,910,EAGLE COUNTY RE 50,AVON ELEMENTARY SCHOOL,english,5,735
8327,2019,SCHOOL,910,EAGLE COUNTY RE 50,AVON ELEMENTARY SCHOOL,maths,3,714
8328,2019,SCHOOL,910,EAGLE COUNTY RE 50,AVON ELEMENTARY SCHOOL,maths,4,722
8329,2019,SCHOOL,910,EAGLE COUNTY RE 50,AVON ELEMENTARY SCHOOL,maths,5,717
8331,2019,SCHOOL,910,EAGLE COUNTY RE 50,BERRY CREEK MIDDLE SCHOOL,english,6,741
8332,2019,SCHOOL,910,EAGLE COUNTY RE 50,BERRY CREEK MIDDLE SCHOOL,english,7,728
8333,2019,SCHOOL,910,EAGLE COUNTY RE 50,BERRY CREEK MIDDLE SCHOOL,english,8,737
8335,2019,SCHOOL,910,EAGLE COUNTY RE 50,BERRY CREEK MIDDLE SCHOOL,maths,6,718
8336,2019,SCHOOL,910,EAGLE COUNTY RE 50,BERRY CREEK MIDDLE SCHOOL,maths,7,725
8337,2019,SCHOOL,910,EAGLE COUNTY RE 50,BERRY CREEK MIDDLE SCHOOL,maths,8,717
8339,2019,SCHOOL,910,EAGLE COUNTY RE 50,EAGLE COUNTY CHARTER ACADEMY,english,3,762
8340,2019,SCHOOL,910,EAGLE COUNTY RE 50,EAGLE COUNTY CHARTER ACADEMY,english,4,767
8341,2019,SCHOOL,910,EAGLE COUNTY RE 50,EAGLE COUNTY CHARTER ACADEMY,english,5,766
8342,2019,SCHOOL,910,EAGLE COUNTY RE 50,EAGLE COUNTY CHARTER ACADEMY,english,6,765
8343,2019,SCHOOL,910,EAGLE COUNTY RE 50,EAGLE COUNTY CHARTER ACADEMY,english,7,775
8344,2019,SCHOOL,910,EAGLE COUNTY RE 50,EAGLE COUNTY CHARTER ACADEMY,english,8,766
8346,2019,SCHOOL,910,EAGLE COUNTY RE 50,EAGLE COUNTY CHARTER ACADEMY,maths,3,766
8347,2019,SCHOOL,910,EAGLE COUNTY RE 50,EAGLE COUNTY CHARTER ACADEMY,maths,4,745
8348,2019,SCHOOL,910,EAGLE COUNTY RE 50,EAGLE COUNTY CHARTER ACADEMY,maths,5,753
8349,2019,SCHOOL,910,EAGLE COUNTY RE 50,EAGLE COUNTY CHARTER ACADEMY,maths,6,747
8350,2019,SCHOOL,910,EAGLE COUNTY RE 50,EAGLE COUNTY CHARTER ACADEMY,maths,7,757
8351,2019,SCHOOL,910,EAGLE COUNTY RE 50,EAGLE COUNTY CHARTER ACADEMY,maths,8,759
8353,2019,SCHOOL,910,EAGLE COUNTY RE 50,EAGLE VALLEY ELEMENTARY SCHOOL,english,3,736
8354,2019,SCHOOL,910,EAGLE COUNTY RE 50,EAGLE VALLEY ELEMENTARY SCHOOL,english,4,726
8355,2019,SCHOOL,910,EAGLE COUNTY RE 50,EAGLE VALLEY ELEMENTARY SCHOOL,english,5,747
8357,2019,SCHOOL,910,EAGLE COUNTY RE 50,EAGLE VALLEY ELEMENTARY SCHOOL,maths,3,722
8358,2019,SCHOOL,910,EAGLE COUNTY RE 50,EAGLE VALLEY ELEMENTARY SCHOOL,maths,4,714
8359,2019,SCHOOL,910,EAGLE COUNTY RE 50,EAGLE VALLEY ELEMENTARY SCHOOL,maths,5,728
8361,2019,SCHOOL,910,EAGLE COUNTY RE 50,EAGLE VALLEY MIDDLE SCHOOL,english,6,754
8362,2019,SCHOOL,910,EAGLE COUNTY RE 50,EAGLE VALLEY MIDDLE SCHOOL,english,7,755
8363,2019,SCHOOL,910,EAGLE COUNTY RE 50,EAGLE VALLEY MIDDLE SCHOOL,english,8,764
8365,2019,SCHOOL,910,EAGLE COUNTY RE 50,EAGLE VALLEY MIDDLE SCHOOL,maths,6,732
8366,2019,SCHOOL,910,EAGLE COUNTY RE 50,EAGLE VALLEY MIDDLE SCHOOL,maths,7,739
8367,2019,SCHOOL,910,EAGLE COUNTY RE 50,EAGLE VALLEY MIDDLE SCHOOL,maths,8,758
8370,2019,SCHOOL,910,EAGLE COUNTY RE 50,EDWARDS ELEMENTARY SCHOOL,english,4,740
8371,2019,SCHOOL,910,EAGLE COUNTY RE 50,EDWARDS ELEMENTARY SCHOOL,english,5,743
8373,2019,SCHOOL,910,EAGLE COUNTY RE 50,EDWARDS ELEMENTARY SCHOOL,maths,3,723
8374,2019,SCHOOL,910,EAGLE COUNTY RE 50,EDWARDS ELEMENTARY SCHOOL,maths,4,723
8375,2019,SCHOOL,910,EAGLE COUNTY RE 50,EDWARDS ELEMENTARY SCHOOL,maths,5,722
8377,2019,SCHOOL,910,EAGLE COUNTY RE 50,GYPSUM ELEMENTARY SCHOOL,english,3,739
8378,2019,SCHOOL,910,EAGLE COUNTY RE 50,GYPSUM ELEMENTARY SCHOOL,english,4,735
8379,2019,SCHOOL,910,EAGLE COUNTY RE 50,GYPSUM ELEMENTARY SCHOOL,english,5,742
8381,2019,SCHOOL,910,EAGLE COUNTY RE 50,GYPSUM ELEMENTARY SCHOOL,maths,3,736
8382,2019,SCHOOL,910,EAGLE COUNTY RE 50,GYPSUM ELEMENTARY SCHOOL,maths,4,724
8383,2019,SCHOOL,910,EAGLE COUNTY RE 50,GYPSUM ELEMENTARY SCHOOL,maths,5,725
8385,2019,SCHOOL,910,EAGLE COUNTY RE 50,JUNE CREEK ELEMENTARY SCHOOL,english,3,707
8386,2019,SCHOOL,910,EAGLE COUNTY RE 50,JUNE CREEK ELEMENTARY SCHOOL,english,4,726
8387,2019,SCHOOL,910,EAGLE COUNTY RE 50,JUNE CREEK ELEMENTARY SCHOOL,english,5,729
8389,2019,SCHOOL,910,EAGLE COUNTY RE 50,JUNE CREEK ELEMENTARY SCHOOL,maths,3,718
8390,2019,SCHOOL,910,EAGLE COUNTY RE 50,JUNE CREEK ELEMENTARY SCHOOL,maths,4,710
8391,2019,SCHOOL,910,EAGLE COUNTY RE 50,JUNE CREEK ELEMENTARY SCHOOL,maths,5,713
8393,2019,SCHOOL,910,EAGLE COUNTY RE 50,HOMESTAKE PEAK SCHOOL,english,3,731
8394,2019,SCHOOL,910,EAGLE COUNTY RE 50,HOMESTAKE PEAK SCHOOL,english,4,739
8395,2019,SCHOOL,910,EAGLE COUNTY RE 50,HOMESTAKE PEAK SCHOOL,english,5,742
8396,2019,SCHOOL,910,EAGLE COUNTY RE 50,HOMESTAKE PEAK SCHOOL,english,6,734
8397,2019,SCHOOL,910,EAGLE COUNTY RE 50,HOMESTAKE PEAK SCHOOL,english,7,768
8398,2019,SCHOOL,910,EAGLE COUNTY RE 50,HOMESTAKE PEAK SCHOOL,english,8,754
8400,2019,SCHOOL,910,EAGLE COUNTY RE 50,HOMESTAKE PEAK SCHOOL,maths,3,713
8401,2019,SCHOOL,910,EAGLE COUNTY RE 50,HOMESTAKE PEAK SCHOOL,maths,4,720
8402,2019,SCHOOL,910,EAGLE COUNTY RE 50,HOMESTAKE PEAK SCHOOL,maths,5,717
8403,2019,SCHOOL,910,EAGLE COUNTY RE 50,HOMESTAKE PEAK SCHOOL,maths,6,716
8404,2019,SCHOOL,910,EAGLE COUNTY RE 50,HOMESTAKE PEAK SCHOOL,maths,7,738
8405,2019,SCHOOL,910,EAGLE COUNTY RE 50,HOMESTAKE PEAK SCHOOL,maths,8,730
8407,2019,SCHOOL,910,EAGLE COUNTY RE 50,RED SANDSTONE ELEMENTARY SCHOOL,english,3,754
8409,2019,SCHOOL,910,EAGLE COUNTY RE 50,RED SANDSTONE ELEMENTARY SCHOOL,english,5,749
8413,2019,SCHOOL,910,EAGLE COUNTY RE 50,RED SANDSTONE ELEMENTARY SCHOOL,maths,5,738
8417,2019,SCHOOL,910,EAGLE COUNTY RE 50,VAIL SKI AND SNOWBOARD ACADEMY (VSSA),english,7,744
8422,2019,SCHOOL,910,EAGLE COUNTY RE 50,VAIL SKI AND SNOWBOARD ACADEMY (VSSA),maths,7,740
8439,2019,SCHOOL,920,ELIZABETH SCHOOL DISTRICT,LEGACY ACADEMY,english,3,748
8440,2019,SCHOOL,920,ELIZABETH SCHOOL DISTRICT,LEGACY ACADEMY,english,4,757
8441,2019,SCHOOL,920,ELIZABETH SCHOOL DISTRICT,LEGACY ACADEMY,english,5,740
8442,2019,SCHOOL,920,ELIZABETH SCHOOL DISTRICT,LEGACY ACADEMY,english,6,752
8443,2019,SCHOOL,920,ELIZABETH SCHOOL DISTRICT,LEGACY ACADEMY,english,7,744
8444,2019,SCHOOL,920,ELIZABETH SCHOOL DISTRICT,LEGACY ACADEMY,english,8,735
8446,2019,SCHOOL,920,ELIZABETH SCHOOL DISTRICT,LEGACY ACADEMY,maths,3,748
8447,2019,SCHOOL,920,ELIZABETH SCHOOL DISTRICT,LEGACY ACADEMY,maths,4,739
8448,2019,SCHOOL,920,ELIZABETH SCHOOL DISTRICT,LEGACY ACADEMY,maths,5,727
8449,2019,SCHOOL,920,ELIZABETH SCHOOL DISTRICT,LEGACY ACADEMY,maths,6,737
8450,2019,SCHOOL,920,ELIZABETH SCHOOL DISTRICT,LEGACY ACADEMY,maths,7,739
8451,2019,SCHOOL,920,ELIZABETH SCHOOL DISTRICT,LEGACY ACADEMY,maths,8,736
8453,2019,SCHOOL,920,ELIZABETH SCHOOL DISTRICT,ELIZABETH MIDDLE SCHOOL,english,6,754
8454,2019,SCHOOL,920,ELIZABETH SCHOOL DISTRICT,ELIZABETH MIDDLE SCHOOL,english,7,755
8455,2019,SCHOOL,920,ELIZABETH SCHOOL DISTRICT,ELIZABETH MIDDLE SCHOOL,english,8,755
8457,2019,SCHOOL,920,ELIZABETH SCHOOL DISTRICT,ELIZABETH MIDDLE SCHOOL,maths,6,733
8458,2019,SCHOOL,920,ELIZABETH SCHOOL DISTRICT,ELIZABETH MIDDLE SCHOOL,maths,7,732
8459,2019,SCHOOL,920,ELIZABETH SCHOOL DISTRICT,ELIZABETH MIDDLE SCHOOL,maths,8,739
8461,2019,SCHOOL,920,ELIZABETH SCHOOL DISTRICT,RUNNING CREEK ELEMENTARY SCHOOL,english,3,725
8462,2019,SCHOOL,920,ELIZABETH SCHOOL DISTRICT,RUNNING CREEK ELEMENTARY SCHOOL,english,4,723
8463,2019,SCHOOL,920,ELIZABETH SCHOOL DISTRICT,RUNNING CREEK ELEMENTARY SCHOOL,english,5,738
8465,2019,SCHOOL,920,ELIZABETH SCHOOL DISTRICT,RUNNING CREEK ELEMENTARY SCHOOL,maths,3,735
8466,2019,SCHOOL,920,ELIZABETH SCHOOL DISTRICT,RUNNING CREEK ELEMENTARY SCHOOL,maths,4,725
8467,2019,SCHOOL,920,ELIZABETH SCHOOL DISTRICT,RUNNING CREEK ELEMENTARY SCHOOL,maths,5,731
8469,2019,SCHOOL,920,ELIZABETH SCHOOL DISTRICT,SINGING HILLS ELEMENTARY SCHOOL,english,3,746
8470,2019,SCHOOL,920,ELIZABETH SCHOOL DISTRICT,SINGING HILLS ELEMENTARY SCHOOL,english,4,749
8471,2019,SCHOOL,920,ELIZABETH SCHOOL DISTRICT,SINGING HILLS ELEMENTARY SCHOOL,english,5,730
8473,2019,SCHOOL,920,ELIZABETH SCHOOL DISTRICT,SINGING HILLS ELEMENTARY SCHOOL,maths,3,747
8474,2019,SCHOOL,920,ELIZABETH SCHOOL DISTRICT,SINGING HILLS ELEMENTARY SCHOOL,maths,4,743
8475,2019,SCHOOL,920,ELIZABETH SCHOOL DISTRICT,SINGING HILLS ELEMENTARY SCHOOL,maths,5,730
8485,2019,SCHOOL,930,KIOWA C-2,KIOWA MIDDLE SCHOOL,english,6,739
8486,2019,SCHOOL,930,KIOWA C-2,KIOWA MIDDLE SCHOOL,english,7,740
8487,2019,SCHOOL,930,KIOWA C-2,KIOWA MIDDLE SCHOOL,english,8,736
8489,2019,SCHOOL,930,KIOWA C-2,KIOWA MIDDLE SCHOOL,maths,6,727
8490,2019,SCHOOL,930,KIOWA C-2,KIOWA MIDDLE SCHOOL,maths,7,727
8491,2019,SCHOOL,930,KIOWA C-2,KIOWA MIDDLE SCHOOL,maths,8,727
8493,2019,SCHOOL,940,BIG SANDY 100J,SIMLA ELEMENTARY SCHOOL,english,3,752
8494,2019,SCHOOL,940,BIG SANDY 100J,SIMLA ELEMENTARY SCHOOL,english,4,763
8495,2019,SCHOOL,940,BIG SANDY 100J,SIMLA ELEMENTARY SCHOOL,english,5,761
8497,2019,SCHOOL,940,BIG SANDY 100J,SIMLA ELEMENTARY SCHOOL,maths,3,742
8498,2019,SCHOOL,940,BIG SANDY 100J,SIMLA ELEMENTARY SCHOOL,maths,4,743
8499,2019,SCHOOL,940,BIG SANDY 100J,SIMLA ELEMENTARY SCHOOL,maths,5,759
8501,2019,SCHOOL,940,BIG SANDY 100J,SIMLA JUNIOR HIGH SCHOOL,english,6,763
8502,2019,SCHOOL,940,BIG SANDY 100J,SIMLA JUNIOR HIGH SCHOOL,english,7,758
8503,2019,SCHOOL,940,BIG SANDY 100J,SIMLA JUNIOR HIGH SCHOOL,english,8,757
8505,2019,SCHOOL,940,BIG SANDY 100J,SIMLA JUNIOR HIGH SCHOOL,maths,6,750
8506,2019,SCHOOL,940,BIG SANDY 100J,SIMLA JUNIOR HIGH SCHOOL,maths,7,747
8507,2019,SCHOOL,940,BIG SANDY 100J,SIMLA JUNIOR HIGH SCHOOL,maths,8,752
8510,2019,SCHOOL,950,ELBERT 200,ELBERT ELEMENTARY SCHOOL,english,4,743
8511,2019,SCHOOL,950,ELBERT 200,ELBERT ELEMENTARY SCHOOL,english,5,750
8514,2019,SCHOOL,950,ELBERT 200,ELBERT ELEMENTARY SCHOOL,maths,4,723
8515,2019,SCHOOL,950,ELBERT 200,ELBERT ELEMENTARY SCHOOL,maths,5,737
8518,2019,SCHOOL,950,ELBERT 200,ELBERT JUNIOR-SENIOR HIGH SCHOOL,english,7,727
8522,2019,SCHOOL,950,ELBERT 200,ELBERT JUNIOR-SENIOR HIGH SCHOOL,maths,7,728
8541,2019,SCHOOL,970,CALHAN RJ-1,CALHAN ELEMENTARY SCHOOL,english,3,742
