District,District Code,School,School Code,Grade,Subject,Total Number of Students,Total Number Tested,Smarter Balanced Participation Rate,Total Number with Scored Tests,Count,%,Count,%,Count,%,Count,%,Count,%,Average VSS
Waterbury School District,1510011,Woodrow Wilson School,1513211,4,ELA,53,53,100,53,37,69.8,*,*,6,11.3,*,*,*,*,2379
Waterbury School District,1510011,Woodrow Wilson School,1513211,4,Math,53,53,100,53,39,73.6,9,17,*,*,*,*,*,*,2377
Waterbury School District,1510011,Woodrow Wilson School,1513211,5,ELA,54,54,100,54,37,68.5,9,16.7,*,*,*,*,8,14.8,2398
Waterbury School District,1510011,Woodrow Wilson School,1513211,5,Math,54,54,100,54,44,81.5,10,18.5,0,0,0,0,0,0,2396
Waterford School District,1520011,Clark Lane Middle School,1525111,6,ELA,186,186,100,186,36,19.4,51,27.4,65,34.9,34,18.3,99,53.2,2533
Waterford School District,1520011,Clark Lane Middle School,1525111,6,Math,186,186,100,186,39,21,70,37.6,39,21,38,20.4,77,41.4,2527
Waterford School District,1520011,Clark Lane Middle School,1525111,7,ELA,179,179,100,179,27,15.1,44,24.6,85,47.5,23,12.8,108,60.3,2565
Waterford School District,1520011,Clark Lane Middle School,1525111,7,Math,179,178,99.4,178,35,19.7,53,29.8,57,32,33,18.5,90,50.6,2560
Waterford School District,1520011,Clark Lane Middle School,1525111,8,ELA,195,193,99,193,22,11.4,46,23.8,94,48.7,31,16.1,125,64.8,2591
Waterford School District,1520011,Clark Lane Middle School,1525111,8,Math,195,192,98.5,192,36,18.8,51,26.6,56,29.2,49,25.5,105,54.7,2595
Waterford School District,1520011,Great Neck Elementary School,1520211,3,ELA,59,58,98.3,58,10,17.2,13,22.4,16,27.6,19,32.8,35,60.3,2443
Waterford School District,1520011,Great Neck Elementary School,1520211,3,Math,59,58,98.3,58,7,12.1,14,24.1,21,36.2,16,27.6,37,63.8,2452
Waterford School District,1520011,Great Neck Elementary School,1520211,4,ELA,48,48,100,48,*,*,*,*,11,22.9,22,45.8,33,68.8,2509
Waterford School District,1520011,Great Neck Elementary School,1520211,4,Math,48,48,100,48,*,*,*,*,20,41.7,17,35.4,37,77.1,2520
Waterford School District,1520011,Great Neck Elementary School,1520211,5,ELA,65,65,100,65,*,*,*,*,24,36.9,23,35.4,47,72.3,2539
Waterford School District,1520011,Great Neck Elementary School,1520211,5,Math,65,65,100,65,11,16.9,14,21.5,17,26.2,23,35.4,40,61.5,2542
Waterford School District,1520011,Oswegatchie Elementary School,1520611,3,ELA,42,42,100,42,*,*,*,*,10,23.8,23,54.8,33,78.6,2488
Waterford School District,1520011,Oswegatchie Elementary School,1520611,3,Math,42,42,100,42,*,*,*,*,16,38.1,16,38.1,32,76.2,2468
Waterford School District,1520011,Oswegatchie Elementary School,1520611,4,ELA,56,56,100,56,11,19.6,12,21.4,17,30.4,16,28.6,33,58.9,2489
Waterford School District,1520011,Oswegatchie Elementary School,1520611,4,Math,56,56,100,56,13,23.2,11,19.6,18,32.1,14,25,32,57.1,2487
Waterford School District,1520011,Oswegatchie Elementary School,1520611,5,ELA,56,56,100,56,13,23.2,14,25,20,35.7,9,16.1,29,51.8,2502
Waterford School District,1520011,Oswegatchie Elementary School,1520611,5,Math,56,56,100,56,17,30.4,14,25,16,28.6,9,16.1,25,44.6,2502
Waterford School District,1520011,Quaker Hill Elementary School,1520711,3,ELA,56,56,100,56,10,17.9,9,16.1,14,25,23,41.1,37,66.1,2462
Waterford School District,1520011,Quaker Hill Elementary School,1520711,3,Math,56,55,98.2,55,9,16.4,14,25.5,16,29.1,16,29.1,32,58.2,2454
Waterford School District,1520011,Quaker Hill Elementary School,1520711,4,ELA,57,57,100,57,9,15.8,12,21.1,15,26.3,21,36.8,36,63.2,2497
Waterford School District,1520011,Quaker Hill Elementary School,1520711,4,Math,56,56,100,56,9,16.1,13,23.2,21,37.5,13,23.2,34,60.7,2504
Waterford School District,1520011,Quaker Hill Elementary School,1520711,5,ELA,58,58,100,58,16,27.6,13,22.4,16,27.6,13,22.4,29,50,2511
Waterford School District,1520011,Quaker Hill Elementary School,1520711,5,Math,58,58,100,58,17,29.3,21,36.2,10,17.2,10,17.2,20,34.5,2492
Watertown School District,1530011,Fletcher W. Judson School,1530311,3,ELA,95,95,100,95,22,23.2,30,31.6,24,25.3,19,20,43,45.3,2425
Watertown School District,1530011,Fletcher W. Judson School,1530311,3,Math,95,95,100,95,16,16.8,24,25.3,44,46.3,11,11.6,55,57.9,2438
Watertown School District,1530011,Fletcher W. Judson School,1530311,4,ELA,81,81,100,81,22,27.2,20,24.7,28,34.6,11,13.6,39,48.1,2465
Watertown School District,1530011,Fletcher W. Judson School,1530311,4,Math,81,81,100,81,12,14.8,31,38.3,23,28.4,15,18.5,38,46.9,2480
Watertown School District,1530011,Fletcher W. Judson School,1530311,5,ELA,97,95,97.9,95,19,20,18,18.9,40,42.1,18,18.9,58,61.1,2519
Watertown School District,1530011,Fletcher W. Judson School,1530311,5,Math,97,94,96.9,94,25,26.6,36,38.3,16,17,17,18.1,33,35.1,2508
Watertown School District,1530011,Polk School,1530411,3,ELA,96,96,100,96,25,26,26,27.1,25,26,20,20.8,45,46.9,2421
Watertown School District,1530011,Polk School,1530411,3,Math,97,97,100,97,26,26.8,25,25.8,30,30.9,16,16.5,46,47.4,2425
Watertown School District,1530011,Polk School,1530411,4,ELA,111,107,96.4,107,32,29.9,22,20.6,25,23.4,28,26.2,53,49.5,2464
Watertown School District,1530011,Polk School,1530411,4,Math,111,107,96.4,107,17,15.9,35,32.7,36,33.6,19,17.8,55,51.4,2484
Watertown School District,1530011,Polk School,1530411,5,ELA,100,98,98,98,22,22.4,26,26.5,30,30.6,20,20.4,50,51,2507
Watertown School District,1530011,Polk School,1530411,5,Math,100,98,98,98,19,19.4,33,33.7,25,25.5,21,21.4,46,46.9,2513
Watertown School District,1530011,Swift Middle School,1535111,6,ELA,183,182,99.5,182,28,15.4,49,26.9,80,44,25,13.7,105,57.7,2537
Watertown School District,1530011,Swift Middle School,1535111,6,Math,183,182,99.5,182,43,23.6,57,31.3,55,30.2,27,14.8,82,45.1,2529
Watertown School District,1530011,Swift Middle School,1535111,7,ELA,195,188,96.4,188,21,11.2,38,20.2,87,46.3,42,22.3,129,68.6,2583
Watertown School District,1530011,Swift Middle School,1535111,7,Math,195,188,96.4,188,35,18.6,40,21.3,69,36.7,44,23.4,113,60.1,2574
Watertown School District,1530011,Swift Middle School,1535111,8,ELA,198,196,99,196,29,14.8,44,22.4,78,39.8,45,23,123,62.8,2594
Watertown School District,1530011,Swift Middle School,1535111,8,Math,198,195,98.5,195,50,25.6,63,32.3,50,25.6,32,16.4,82,42.1,2561
West Hartford School District,1550011,Aiken School,1551611,3,ELA,76,76,100,76,*,*,*,*,25,32.9,37,48.7,62,81.6,2488
West Hartford School District,1550011,Aiken School,1551611,3,Math,76,76,100,76,*,*,*,*,22,28.9,40,52.6,62,81.6,2496
West Hartford School District,1550011,Aiken School,1551611,4,ELA,57,56,98.2,56,*,*,*,*,17,30.4,30,53.6,47,83.9,2534
West Hartford School District,1550011,Aiken School,1551611,4,Math,57,56,98.2,56,*,*,*,*,17,30.4,25,44.6,42,75,2531
West Hartford School District,1550011,Aiken School,1551611,5,ELA,54,54,100,54,7,13,9,16.7,13,24.1,25,46.3,38,70.4,2554
West Hartford School District,1550011,Aiken School,1551611,5,Math,54,54,100,54,*,*,16,29.6,*,*,25,46.3,*,*,2548
West Hartford School District,1550011,Braeburn Learning Center,1559311,4,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
West Hartford School District,1550011,Braeburn Learning Center,1559311,4,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
West Hartford School District,1550011,Braeburn Learning Center,1559311,5,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
West Hartford School District,1550011,Braeburn Learning Center,1559311,5,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
West Hartford School District,1550011,Braeburn School,1550211,3,ELA,56,56,100,56,7,12.5,14,25,8,14.3,27,48.2,35,62.5,2472
West Hartford School District,1550011,Braeburn School,1550211,3,Math,56,56,100,56,6,10.7,8,14.3,15,26.8,27,48.2,42,75,2490
West Hartford School District,1550011,Braeburn School,1550211,4,ELA,54,54,100,54,10,18.5,*,*,*,*,33,61.1,*,*,2524
West Hartford School District,1550011,Braeburn School,1550211,4,Math,54,53,98.1,53,9,17,11,20.8,18,34,15,28.3,33,62.3,2504
West Hartford School District,1550011,Braeburn School,1550211,5,ELA,65,65,100,65,6,9.2,9,13.8,22,33.8,28,43.1,50,76.9,2572
West Hartford School District,1550011,Braeburn School,1550211,5,Math,65,64,98.5,64,9,14.1,10,15.6,14,21.9,31,48.4,45,70.3,2556
West Hartford School District,1550011,Bristow Middle School,1555311,6,ELA,102,101,99,101,21,20.8,27,26.7,23,22.8,30,29.7,53,52.5,2549
West Hartford School District,1550011,Bristow Middle School,1555311,6,Math,102,101,99,101,24,23.8,26,25.7,13,12.9,38,37.6,51,50.5,2556
West Hartford School District,1550011,Bristow Middle School,1555311,7,ELA,105,105,100,105,11,10.5,21,20,37,35.2,36,34.3,73,69.5,2600
West Hartford School District,1550011,Bristow Middle School,1555311,7,Math,105,105,100,105,19,18.1,23,21.9,27,25.7,36,34.3,63,60,2592
West Hartford School District,1550011,Bristow Middle School,1555311,8,ELA,98,97,99,97,13,13.4,23,23.7,33,34,28,28.9,61,62.9,2604
West Hartford School District,1550011,Bristow Middle School,1555311,8,Math,98,97,99,97,21,21.6,21,21.6,21,21.6,34,35.1,55,56.7,2600
West Hartford School District,1550011,Bugbee School,1550411,3,ELA,63,63,100,63,*,*,*,*,11,17.5,41,65.1,52,82.5,2512
West Hartford School District,1550011,Bugbee School,1550411,3,Math,63,63,100,63,*,*,*,*,12,19,43,68.3,55,87.3,2523
West Hartford School District,1550011,Bugbee School,1550411,4,ELA,61,61,100,61,*,*,*,*,11,18,45,73.8,56,91.8,2567
West Hartford School District,1550011,Bugbee School,1550411,4,Math,61,61,100,61,0,0,12,19.7,12,19.7,37,60.7,49,80.3,2560
West Hartford School District,1550011,Bugbee School,1550411,5,ELA,57,57,100,57,*,*,*,*,17,29.8,30,52.6,47,82.5,2581
West Hartford School District,1550011,Bugbee School,1550411,5,Math,57,57,100,57,*,*,*,*,17,29.8,30,52.6,47,82.5,2577
West Hartford School District,1550011,Charter Oak International Academy,1550511,3,ELA,83,82,98.8,81,21,25.9,17,21,20,24.7,23,28.4,43,53.1,2427
West Hartford School District,1550011,Charter Oak International Academy,1550511,3,Math,83,81,97.6,81,28,34.6,17,21,18,22.2,18,22.2,36,44.4,2416
West Hartford School District,1550011,Charter Oak International Academy,1550511,4,ELA,72,71,98.6,71,22,31,16,22.5,15,21.1,18,25.4,33,46.5,2472
West Hartford School District,1550011,Charter Oak International Academy,1550511,4,Math,72,71,98.6,71,18,25.4,27,38,11,15.5,15,21.1,26,36.6,2466
West Hartford School District,1550011,Charter Oak International Academy,1550511,5,ELA,80,80,100,80,31,38.8,13,16.3,13,16.3,23,28.8,36,45,2495
West Hartford School District,1550011,Charter Oak International Academy,1550511,5,Math,80,80,100,80,39,48.8,13,16.3,10,12.5,18,22.5,28,35,2480
West Hartford School District,1550011,Duffy School,1550611,3,ELA,87,87,100,87,15,17.2,15,17.2,23,26.4,34,39.1,57,65.5,2449
West Hartford School District,1550011,Duffy School,1550611,3,Math,87,87,100,87,12,13.8,16,18.4,25,28.7,34,39.1,59,67.8,2466
West Hartford School District,1550011,Duffy School,1550611,4,ELA,74,74,100,74,12,16.2,12,16.2,18,24.3,32,43.2,50,67.6,2503
West Hartford School District,1550011,Duffy School,1550611,4,Math,74,74,100,74,*,*,*,*,20,27,34,45.9,54,73,2531
West Hartford School District,1550011,Duffy School,1550611,5,ELA,84,84,100,84,14,16.7,13,15.5,31,36.9,26,31,57,67.9,2536
West Hartford School District,1550011,Duffy School,1550611,5,Math,84,84,100,84,16,19,16,19,16,19,36,42.9,52,61.9,2539
West Hartford School District,1550011,King Philip Middle School,1555111,6,ELA,251,249,99.2,249,34,13.7,54,21.7,77,30.9,84,33.7,161,64.7,2565
West Hartford School District,1550011,King Philip Middle School,1555111,6,Math,251,250,99.6,250,57,22.8,63,25.2,61,24.4,69,27.6,130,52,2543
West Hartford School District,1550011,King Philip Middle School,1555111,7,ELA,289,284,98.3,284,45,15.8,44,15.5,115,40.5,80,28.2,195,68.7,2583
West Hartford School District,1550011,King Philip Middle School,1555111,7,Math,288,284,98.6,284,76,26.8,72,25.4,69,24.3,67,23.6,136,47.9,2549
West Hartford School District,1550011,King Philip Middle School,1555111,8,ELA,294,290,98.6,290,29,10,44,15.2,112,38.6,105,36.2,217,74.8,2621
West Hartford School District,1550011,King Philip Middle School,1555111,8,Math,294,287,97.6,287,49,17.1,63,22,62,21.6,113,39.4,175,61,2612
West Hartford School District,1550011,Morley School,1550911,3,ELA,38,38,100,38,*,*,*,*,10,26.3,19,50,29,76.3,2467
West Hartford School District,1550011,Morley School,1550911,3,Math,38,38,100,38,9,23.7,8,21.1,9,23.7,12,31.6,21,55.3,2442
West Hartford School District,1550011,Morley School,1550911,4,ELA,64,64,100,64,8,12.5,9,14.1,10,15.6,37,57.8,47,73.4,2529
West Hartford School District,1550011,Morley School,1550911,4,Math,64,64,100,64,*,*,*,*,23,35.9,26,40.6,49,76.6,2527
West Hartford School District,1550011,Morley School,1550911,5,ELA,46,46,100,46,15,32.6,*,*,*,*,14,30.4,*,*,2509
West Hartford School District,1550011,Morley School,1550911,5,Math,46,46,100,46,18,39.1,7,15.2,12,26.1,9,19.6,21,45.7,2497
West Hartford School District,1550011,Norfeldt Learning Center,1559411,3,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
West Hartford School District,1550011,Norfeldt Learning Center,1559411,3,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
West Hartford School District,1550011,Norfeldt Learning Center,1559411,5,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
West Hartford School District,1550011,Norfeldt Learning Center,1559411,5,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
West Hartford School District,1550011,Norfeldt School,1551011,3,ELA,53,53,100,53,*,*,*,*,14,26.4,29,54.7,43,81.1,2493
West Hartford School District,1550011,Norfeldt School,1551011,3,Math,53,53,100,53,6,11.3,9,17,13,24.5,25,47.2,38,71.7,2489
West Hartford School District,1550011,Norfeldt School,1551011,4,ELA,56,56,100,56,8,14.3,11,19.6,16,28.6,21,37.5,37,66.1,2511
West Hartford School District,1550011,Norfeldt School,1551011,4,Math,56,56,100,56,*,*,18,32.1,*,*,21,37.5,*,*,2515
West Hartford School District,1550011,Norfeldt School,1551011,5,ELA,50,50,100,50,*,*,*,*,14,28,25,50,39,78,2571
West Hartford School District,1550011,Norfeldt School,1551011,5,Math,50,50,100,50,7,14,9,18,10,20,24,48,34,68,2565
West Hartford School District,1550011,Sedgwick Middle School,1555211,6,ELA,287,285,99.3,285,44,15.4,60,21.1,112,39.3,69,24.2,181,63.5,2552
West Hartford School District,1550011,Sedgwick Middle School,1555211,6,Math,287,278,96.9,277,53,19.1,74,26.7,64,23.1,86,31,150,54.2,2555
West Hartford School District,1550011,Sedgwick Middle School,1555211,7,ELA,280,275,98.2,275,50,18.2,63,22.9,102,37.1,60,21.8,162,58.9,2564
West Hartford School District,1550011,Sedgwick Middle School,1555211,7,Math,279,267,95.7,267,71,26.6,60,22.5,68,25.5,68,25.5,136,50.9,2553
West Hartford School District,1550011,Sedgwick Middle School,1555211,8,ELA,311,310,99.7,310,44,14.2,63,20.3,114,36.8,89,28.7,203,65.5,2599
West Hartford School District,1550011,Sedgwick Middle School,1555211,8,Math,311,305,98.1,304,75,24.7,83,27.3,83,27.3,63,20.7,146,48,2569
West Hartford School District,1550011,Smith School,1551711,3,ELA,54,54,100,52,9,17.3,8,15.4,14,26.9,21,40.4,35,67.3,2456
West Hartford School District,1550011,Smith School,1551711,3,Math,54,53,98.1,50,7,14,7,14,20,40,16,32,36,72,2475
West Hartford School District,1550011,Smith School,1551711,4,ELA,51,51,100,49,13,26.5,11,22.4,8,16.3,17,34.7,25,51,2474
West Hartford School District,1550011,Smith School,1551711,4,Math,51,51,100,51,13,25.5,12,23.5,12,23.5,14,27.5,26,51,2468
West Hartford School District,1550011,Smith School,1551711,5,ELA,59,59,100,53,11,20.8,6,11.3,13,24.5,23,43.4,36,67.9,2544
West Hartford School District,1550011,Smith School,1551711,5,Math,60,60,100,53,9,17,10,18.9,15,28.3,19,35.8,34,64.2,2539
West Hartford School District,1550011,Webster Hill School,1551211,3,ELA,52,51,98.1,51,12,23.5,*,*,*,*,29,56.9,*,*,2475
West Hartford School District,1550011,Webster Hill School,1551211,3,Math,52,51,98.1,51,*,*,*,*,15,29.4,26,51,41,80.4,2494
West Hartford School District,1550011,Webster Hill School,1551211,4,ELA,43,43,100,43,*,*,*,*,14,32.6,19,44.2,33,76.7,2520
West Hartford School District,1550011,Webster Hill School,1551211,4,Math,43,43,100,43,*,*,*,*,13,30.2,19,44.2,32,74.4,2521
West Hartford School District,1550011,Webster Hill School,1551211,5,ELA,61,60,98.4,60,12,20,7,11.7,18,30,23,38.3,41,68.3,2536
West Hartford School District,1550011,Webster Hill School,1551211,5,Math,61,60,98.4,60,13,21.7,18,30,13,21.7,16,26.7,29,48.3,2523
West Hartford School District,1550011,Whiting Lane Learning Center,1559511,3,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
West Hartford School District,1550011,Whiting Lane Learning Center,1559511,3,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
West Hartford School District,1550011,Whiting Lane Learning Center,1559511,4,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
West Hartford School District,1550011,Whiting Lane Learning Center,1559511,4,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
West Hartford School District,1550011,Whiting Lane Learning Center,1559511,5,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
West Hartford School District,1550011,Whiting Lane Learning Center,1559511,5,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
West Hartford School District,1550011,Whiting Lane School,1551311,3,ELA,33,33,100,33,*,*,6,18.2,*,*,20,60.6,*,*,2509
West Hartford School District,1550011,Whiting Lane School,1551311,3,Math,33,33,100,33,*,*,6,18.2,*,*,20,60.6,*,*,2519
West Hartford School District,1550011,Whiting Lane School,1551311,4,ELA,51,51,100,51,*,*,*,*,9,17.6,31,60.8,40,78.4,2544
West Hartford School District,1550011,Whiting Lane School,1551311,4,Math,51,51,100,51,7,13.7,7,13.7,9,17.6,28,54.9,37,72.5,2540
West Hartford School District,1550011,Whiting Lane School,1551311,5,ELA,44,44,100,44,9,20.5,6,13.6,8,18.2,21,47.7,29,65.9,2544
West Hartford School District,1550011,Whiting Lane School,1551311,5,Math,44,44,100,44,14,31.8,*,*,*,*,20,45.5,*,*,2535
West Hartford School District,1550011,Wolcott School,1551511,3,ELA,63,63,100,63,15,23.8,9,14.3,19,30.2,20,31.7,39,61.9,2432
West Hartford School District,1550011,Wolcott School,1551511,3,Math,63,63,100,63,12,19,17,27,21,33.3,13,20.6,34,54,2432
West Hartford School District,1550011,Wolcott School,1551511,4,ELA,55,55,100,55,11,20,8,14.5,20,36.4,16,29.1,36,65.5,2483
West Hartford School District,1550011,Wolcott School,1551511,4,Math,55,54,98.2,54,9,16.7,15,27.8,17,31.5,13,24.1,30,55.6,2490
West Hartford School District,1550011,Wolcott School,1551511,5,ELA,69,69,100,69,9,13,14,20.3,22,31.9,24,34.8,46,66.7,2534
West Hartford School District,1550011,Wolcott School,1551511,5,Math,69,69,100,69,13,18.8,19,27.5,15,21.7,22,31.9,37,53.6,2531
West Haven School District,1560011,Alma E. Pagels School,1560811,3,ELA,62,62,100,62,21,33.9,19,30.6,13,21,9,14.5,22,35.5,2410
West Haven School District,1560011,Alma E. Pagels School,1560811,3,Math,62,62,100,62,17,27.4,22,35.5,15,24.2,8,12.9,23,37.1,2419
West Haven School District,1560011,Alma E. Pagels School,1560811,4,ELA,72,70,97.2,70,26,37.1,15,21.4,17,24.3,12,17.1,29,41.4,2444
West Haven School District,1560011,Alma E. Pagels School,1560811,4,Math,72,70,97.2,70,9,12.9,31,44.3,13,18.6,17,24.3,30,42.9,2483
West Haven School District,1560011,Carrigan 5/6 Intermediate School,1565311,5,ELA,420,419,99.8,419,162,38.7,99,23.6,112,26.7,46,11,158,37.7,2470
West Haven School District,1560011,Carrigan 5/6 Intermediate School,1565311,5,Math,420,419,99.8,419,223,53.2,113,27,55,13.1,28,6.7,83,19.8,2457
West Haven School District,1560011,Carrigan 5/6 Intermediate School,1565311,6,ELA,428,426,99.5,426,132,31,151,35.4,104,24.4,39,9.2,143,33.6,2497
West Haven School District,1560011,Carrigan 5/6 Intermediate School,1565311,6,Math,428,425,99.3,425,185,43.5,134,31.5,66,15.5,40,9.4,106,24.9,2486
West Haven School District,1560011,Edith E. Mackrille School,1560611,3,ELA,54,54,100,54,*,*,13,24.1,*,*,25,46.3,*,*,2483
West Haven School District,1560011,Edith E. Mackrille School,1560611,3,Math,54,54,100,54,*,*,*,*,13,24.1,26,48.1,39,72.2,2498
West Haven School District,1560011,Edith E. Mackrille School,1560611,4,ELA,63,63,100,63,14,22.2,15,23.8,15,23.8,19,30.2,34,54,2483
West Haven School District,1560011,Edith E. Mackrille School,1560611,4,Math,63,63,100,63,8,12.7,12,19,19,30.2,24,38.1,43,68.3,2517
West Haven School District,1560011,Forest School,1560311,3,ELA,85,85,100,85,45,52.9,24,28.2,8,9.4,8,9.4,16,18.8,2369
West Haven School District,1560011,Forest School,1560311,3,Math,85,85,100,85,41,48.2,27,31.8,11,12.9,6,7.1,17,20,2387
West Haven School District,1560011,Forest School,1560311,4,ELA,92,92,100,92,38,41.3,21,22.8,20,21.7,13,14.1,33,35.9,2441
West Haven School District,1560011,Forest School,1560311,4,Math,92,92,100,92,24,26.1,35,38,26,28.3,7,7.6,33,35.9,2454
West Haven School District,1560011,Harry M. Bailey Middle School,1565111,7,ELA,404,402,99.5,402,111,27.6,129,32.1,121,30.1,41,10.2,162,40.3,2525
West Haven School District,1560011,Harry M. Bailey Middle School,1565111,7,Math,404,390,96.5,390,160,41,127,32.6,64,16.4,39,10,103,26.4,2506
West Haven School District,1560011,Harry M. Bailey Middle School,1565111,8,ELA,461,450,97.6,450,130,28.9,128,28.4,149,33.1,43,9.6,192,42.7,2544
West Haven School District,1560011,Harry M. Bailey Middle School,1565111,8,Math,461,446,96.7,445,207,46.5,127,28.5,69,15.5,42,9.4,111,24.9,2511
