District,District Code,School,School Code,Grade,Subject,Total Number of Students,Total Number Tested,Smarter Balanced Participation Rate,Total Number with Scored Tests,Count,%,Count,%,Count,%,Count,%,Count,%,Average VSS
Shelton School District,1260011,Elizabeth Shelton School,1260511,4,ELA,93,93,100,93,14,15.1,11,11.8,22,23.7,46,49.5,68,73.1,2518
Shelton School District,1260011,Elizabeth Shelton School,1260511,4,Math,93,93,100,93,11,11.8,18,19.4,34,36.6,30,32.3,64,68.8,2505
Shelton School District,1260011,Intermediate School,1265111,7,ELA,368,367,99.7,367,36,9.8,71,19.3,167,45.5,93,25.3,260,70.8,2592
Shelton School District,1260011,Intermediate School,1265111,7,Math,368,367,99.7,367,52,14.2,110,30,102,27.8,103,28.1,205,55.9,2577
Shelton School District,1260011,Intermediate School,1265111,8,ELA,403,403,100,402,62,15.4,103,25.6,151,37.6,86,21.4,237,59,2585
Shelton School District,1260011,Intermediate School,1265111,8,Math,403,402,99.8,401,88,21.9,119,29.7,94,23.4,100,24.9,194,48.4,2580
Shelton School District,1260011,Long Hill School,1260811,3,ELA,72,71,98.6,71,9,12.7,14,19.7,19,26.8,29,40.8,48,67.6,2463
Shelton School District,1260011,Long Hill School,1260811,3,Math,72,71,98.6,71,10,14.1,16,22.5,26,36.6,19,26.8,45,63.4,2452
Shelton School District,1260011,Long Hill School,1260811,4,ELA,85,83,97.6,83,11,13.3,15,18.1,28,33.7,29,34.9,57,68.7,2503
Shelton School District,1260011,Long Hill School,1260811,4,Math,85,83,97.6,83,9,10.8,24,28.9,30,36.1,20,24.1,50,60.2,2497
Shelton School District,1260011,Mohegan School,1260911,3,ELA,63,63,100,63,*,*,*,*,14,22.2,39,61.9,53,84.1,2499
Shelton School District,1260011,Mohegan School,1260911,3,Math,63,62,98.4,62,6,9.7,9,14.5,17,27.4,30,48.4,47,75.8,2495
Shelton School District,1260011,Mohegan School,1260911,4,ELA,52,52,100,52,*,*,8,15.4,14,26.9,28,53.8,42,80.8,2529
Shelton School District,1260011,Mohegan School,1260911,4,Math,52,52,100,52,*,*,12,23.1,17,32.7,20,38.5,37,71.2,2521
Shelton School District,1260011,Perry Hill Elementary School,1261111,5,ELA,360,358,99.4,358,47,13.1,63,17.6,128,35.8,120,33.5,248,69.3,2542
Shelton School District,1260011,Perry Hill Elementary School,1261111,5,Math,360,358,99.4,358,73,20.4,103,28.8,72,20.1,110,30.7,182,50.8,2527
Shelton School District,1260011,Perry Hill Elementary School,1261111,6,ELA,375,371,98.9,371,37,10,64,17.3,158,42.6,112,30.2,270,72.8,2572
Shelton School District,1260011,Perry Hill Elementary School,1261111,6,Math,375,371,98.9,371,60,16.2,103,27.8,91,24.5,117,31.5,208,56.1,2558
Shelton School District,1260011,Sunnyside School,1260611,3,ELA,32,32,100,31,*,*,*,*,7,22.6,13,41.9,20,64.5,2457
Shelton School District,1260011,Sunnyside School,1260611,3,Math,32,32,100,31,*,*,*,*,12,38.7,9,29,21,67.7,2463
Shelton School District,1260011,Sunnyside School,1260611,4,ELA,34,34,100,34,*,*,*,*,*,*,22,64.7,*,*,2537
Shelton School District,1260011,Sunnyside School,1260611,4,Math,34,34,100,34,*,*,*,*,12,35.3,15,44.1,27,79.4,2532
Shelton School District,1260011,Therapeutic Learning Center,1261211,4,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Shelton School District,1260011,Therapeutic Learning Center,1261211,4,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Sherman School District,1270011,Sherman School,1270111,3,ELA,23,23,100,23,*,*,*,*,10,43.5,7,30.4,17,73.9,2461
Sherman School District,1270011,Sherman School,1270111,3,Math,23,23,100,23,0,0,*,*,9,39.1,9,39.1,18,78.3,2488
Sherman School District,1270011,Sherman School,1270111,4,ELA,38,36,94.7,36,7,19.4,*,*,9,25,15,41.7,24,66.7,2498
Sherman School District,1270011,Sherman School,1270111,4,Math,38,36,94.7,36,*,*,8,22.2,11,30.6,16,44.4,27,75,2533
Sherman School District,1270011,Sherman School,1270111,5,ELA,41,39,95.1,39,7,17.9,10,25.6,14,35.9,8,20.5,22,56.4,2518
Sherman School District,1270011,Sherman School,1270111,5,Math,41,38,92.7,38,7,18.4,10,26.3,*,*,16,42.1,*,*,2539
Sherman School District,1270011,Sherman School,1270111,6,ELA,34,26,76.5,26,*,*,*,*,12,46.2,8,30.8,20,76.9,2580
Sherman School District,1270011,Sherman School,1270111,6,Math,34,26,76.5,26,0,0,*,*,*,*,10,38.5,*,*,2589
Sherman School District,1270011,Sherman School,1270111,7,ELA,41,33,80.5,33,*,*,*,*,23,69.7,*,*,*,*,2588
Sherman School District,1270011,Sherman School,1270111,7,Math,41,32,78,32,*,*,16,50,*,*,*,*,*,*,2556
Sherman School District,1270011,Sherman School,1270111,8,ELA,29,27,93.1,27,0,0,*,*,15,55.6,*,*,*,*,2618
Sherman School District,1270011,Sherman School,1270111,8,Math,29,27,93.1,27,*,*,8,29.6,8,29.6,*,*,*,*,2604
Side By Side Charter School District,2700013,Side By Side Charter School,2700113,3,ELA,21,21,100,21,7,33.3,*,*,*,*,*,*,*,*,2416
Side By Side Charter School District,2700013,Side By Side Charter School,2700113,3,Math,21,21,100,21,*,*,8,38.1,8,38.1,*,*,*,*,2448
Side By Side Charter School District,2700013,Side By Side Charter School,2700113,4,ELA,22,22,100,22,*,*,6,27.3,9,40.9,*,*,*,*,2461
Side By Side Charter School District,2700013,Side By Side Charter School,2700113,4,Math,22,22,100,22,*,*,*,*,11,50,0,0,*,*,2467
Side By Side Charter School District,2700013,Side By Side Charter School,2700113,5,ELA,24,24,100,24,*,*,*,*,8,33.3,7,29.2,15,62.5,2516
Side By Side Charter School District,2700013,Side By Side Charter School,2700113,5,Math,24,24,100,24,*,*,7,29.2,*,*,11,45.8,*,*,2541
Side By Side Charter School District,2700013,Side By Side Charter School,2700113,6,ELA,22,22,100,22,*,*,9,40.9,9,40.9,*,*,*,*,2545
Side By Side Charter School District,2700013,Side By Side Charter School,2700113,6,Math,22,22,100,22,*,*,9,40.9,*,*,7,31.8,*,*,2569
Side By Side Charter School District,2700013,Side By Side Charter School,2700113,7,ELA,21,21,100,21,*,*,6,28.6,7,33.3,*,*,*,*,2555
Side By Side Charter School District,2700013,Side By Side Charter School,2700113,7,Math,21,21,100,21,*,*,*,*,7,33.3,6,28.6,13,61.9,2580
Side By Side Charter School District,2700013,Side By Side Charter School,2700113,8,ELA,18,18,*,18,*,*,*,*,*,*,*,*,*,*,*
Side By Side Charter School District,2700013,Side By Side Charter School,2700113,8,Math,18,18,*,18,*,*,*,*,*,*,*,*,*,*,*
Simsbury School District,1280011,Central School,1280111,3,ELA,44,44,100,44,*,*,*,*,16,36.4,19,43.2,35,79.5,2486
Simsbury School District,1280011,Central School,1280111,3,Math,43,43,100,43,0,0,8,18.6,15,34.9,20,46.5,35,81.4,2491
Simsbury School District,1280011,Central School,1280111,4,ELA,65,65,100,65,*,*,*,*,14,21.5,44,67.7,58,89.2,2569
Simsbury School District,1280011,Central School,1280111,4,Math,65,65,100,65,0,0,11,16.9,19,29.2,35,53.8,54,83.1,2546
Simsbury School District,1280011,Central School,1280111,5,ELA,48,48,100,48,*,*,*,*,22,45.8,19,39.6,41,85.4,2569
Simsbury School District,1280011,Central School,1280111,5,Math,48,48,100,48,*,*,*,*,16,33.3,17,35.4,33,68.8,2556
Simsbury School District,1280011,Central School,1280111,6,ELA,60,60,100,60,*,*,*,*,23,38.3,28,46.7,51,85,2610
Simsbury School District,1280011,Central School,1280111,6,Math,59,59,100,59,*,*,*,*,19,32.2,25,42.4,44,74.6,2599
Simsbury School District,1280011,Henry James Memorial School,1285111,7,ELA,349,345,98.9,345,25,7.2,36,10.4,157,45.5,127,36.8,284,82.3,2617
Simsbury School District,1280011,Henry James Memorial School,1285111,7,Math,348,340,97.7,340,33,9.7,87,25.6,78,22.9,142,41.8,220,64.7,2602
Simsbury School District,1280011,Henry James Memorial School,1285111,8,ELA,335,333,99.4,333,29,8.7,56,16.8,138,41.4,110,33,248,74.5,2625
Simsbury School District,1280011,Henry James Memorial School,1285111,8,Math,335,330,98.5,330,52,15.8,80,24.2,74,22.4,124,37.6,198,60,2611
Simsbury School District,1280011,Latimer Lane School,1280611,3,ELA,53,53,100,53,*,*,*,*,16,30.2,24,45.3,40,75.5,2483
Simsbury School District,1280011,Latimer Lane School,1280611,3,Math,53,53,100,53,*,*,*,*,17,32.1,26,49.1,43,81.1,2491
Simsbury School District,1280011,Latimer Lane School,1280611,4,ELA,54,54,100,54,6,11.1,12,22.2,12,22.2,24,44.4,36,66.7,2523
Simsbury School District,1280011,Latimer Lane School,1280611,4,Math,54,54,100,54,*,*,*,*,23,42.6,17,31.5,40,74.1,2526
Simsbury School District,1280011,Latimer Lane School,1280611,5,ELA,57,57,100,57,*,*,*,*,17,29.8,28,49.1,45,78.9,2570
Simsbury School District,1280011,Latimer Lane School,1280611,5,Math,57,57,100,57,7,12.3,15,26.3,15,26.3,20,35.1,35,61.4,2545
Simsbury School District,1280011,Latimer Lane School,1280611,6,ELA,63,60,95.2,60,*,*,*,*,24,40,29,48.3,53,88.3,2607
Simsbury School District,1280011,Latimer Lane School,1280611,6,Math,63,60,95.2,60,*,*,19,31.7,*,*,24,40,*,*,2591
Simsbury School District,1280011,Squadron Line School,1280711,3,ELA,84,82,97.6,82,*,*,*,*,16,19.5,50,61,66,80.5,2506
Simsbury School District,1280011,Squadron Line School,1280711,3,Math,84,82,97.6,82,*,*,*,*,23,28,40,48.8,63,76.8,2493
Simsbury School District,1280011,Squadron Line School,1280711,4,ELA,93,92,98.9,92,9,9.8,11,12,14,15.2,58,63,72,78.3,2541
Simsbury School District,1280011,Squadron Line School,1280711,4,Math,93,92,98.9,92,6,6.5,26,28.3,33,35.9,27,29.3,60,65.2,2512
Simsbury School District,1280011,Squadron Line School,1280711,5,ELA,94,93,98.9,93,9,9.7,13,14,26,28,45,48.4,71,76.3,2567
Simsbury School District,1280011,Squadron Line School,1280711,5,Math,94,93,98.9,93,11,11.8,23,24.7,26,28,33,35.5,59,63.4,2548
Simsbury School District,1280011,Squadron Line School,1280711,6,ELA,87,87,100,87,*,*,*,*,33,37.9,44,50.6,77,88.5,2612
Simsbury School District,1280011,Squadron Line School,1280711,6,Math,87,87,100,87,*,*,*,*,16,18.4,60,69,76,87.4,2631
Simsbury School District,1280011,Tariffville School,1280311,3,ELA,35,35,100,35,*,*,*,*,13,37.1,13,37.1,26,74.3,2464
Simsbury School District,1280011,Tariffville School,1280311,3,Math,35,35,100,35,7,20,8,22.9,9,25.7,11,31.4,20,57.1,2463
Simsbury School District,1280011,Tariffville School,1280311,4,ELA,36,36,100,36,*,*,*,*,*,*,22,61.1,*,*,2538
Simsbury School District,1280011,Tariffville School,1280311,4,Math,36,36,100,36,*,*,*,*,11,30.6,16,44.4,27,75,2536
Simsbury School District,1280011,Tariffville School,1280311,5,ELA,42,41,97.6,41,*,*,*,*,*,*,24,58.5,*,*,2592
Simsbury School District,1280011,Tariffville School,1280311,5,Math,42,41,97.6,41,*,*,*,*,7,17.1,23,56.1,30,73.2,2586
Simsbury School District,1280011,Tariffville School,1280311,6,ELA,37,37,100,37,*,*,*,*,16,43.2,17,45.9,33,89.2,2614
Simsbury School District,1280011,Tariffville School,1280311,6,Math,37,37,100,37,*,*,*,*,9,24.3,21,56.8,30,81.1,2611
Simsbury School District,1280011,Tootin' Hills School,1280411,3,ELA,51,51,100,51,*,*,*,*,16,31.4,27,52.9,43,84.3,2496
Simsbury School District,1280011,Tootin' Hills School,1280411,3,Math,51,51,100,51,*,*,*,*,14,27.5,27,52.9,41,80.4,2494
Simsbury School District,1280011,Tootin' Hills School,1280411,4,ELA,64,64,100,64,*,*,*,*,15,23.4,38,59.4,53,82.8,2543
Simsbury School District,1280011,Tootin' Hills School,1280411,4,Math,64,64,100,64,*,*,20,31.3,*,*,22,34.4,*,*,2518
Simsbury School District,1280011,Tootin' Hills School,1280411,5,ELA,60,60,100,60,*,*,*,*,17,28.3,36,60,53,88.3,2586
Simsbury School District,1280011,Tootin' Hills School,1280411,5,Math,60,60,100,60,*,*,*,*,17,28.3,32,53.3,49,81.7,2575
Simsbury School District,1280011,Tootin' Hills School,1280411,6,ELA,46,46,100,46,*,*,*,*,14,30.4,23,50,37,80.4,2597
Simsbury School District,1280011,Tootin' Hills School,1280411,6,Math,46,46,100,46,*,*,*,*,13,28.3,25,54.3,38,82.6,2614
Somers School District,1290011,Mabelle B. Avery Middle School,1295111,6,ELA,107,106,99.1,106,13,12.3,25,23.6,42,39.6,26,24.5,68,64.2,2558
Somers School District,1290011,Mabelle B. Avery Middle School,1295111,6,Math,107,106,99.1,106,10,9.4,32,30.2,35,33,29,27.4,64,60.4,2564
Somers School District,1290011,Mabelle B. Avery Middle School,1295111,7,ELA,117,116,99.1,116,16,13.8,22,19,54,46.6,24,20.7,78,67.2,2578
Somers School District,1290011,Mabelle B. Avery Middle School,1295111,7,Math,117,115,98.3,115,21,18.3,45,39.1,31,27,18,15.7,49,42.6,2552
Somers School District,1290011,Mabelle B. Avery Middle School,1295111,8,ELA,138,135,97.8,135,27,20,29,21.5,49,36.3,30,22.2,79,58.5,2580
Somers School District,1290011,Mabelle B. Avery Middle School,1295111,8,Math,138,135,97.8,135,32,23.7,39,28.9,24,17.8,40,29.6,64,47.4,2581
Somers School District,1290011,Somers Elementary School,1290411,3,ELA,80,79,98.8,79,14,17.7,18,22.8,22,27.8,25,31.6,47,59.5,2444
Somers School District,1290011,Somers Elementary School,1290411,3,Math,80,78,97.5,78,12,15.4,17,21.8,28,35.9,21,26.9,49,62.8,2453
Somers School District,1290011,Somers Elementary School,1290411,4,ELA,101,100,99,100,22,22,15,15,31,31,32,32,63,63,2487
Somers School District,1290011,Somers Elementary School,1290411,4,Math,101,100,99,100,13,13,40,40,30,30,17,17,47,47,2483
Somers School District,1290011,Somers Elementary School,1290411,5,ELA,125,125,100,125,26,20.8,25,20,41,32.8,33,26.4,74,59.2,2519
Somers School District,1290011,Somers Elementary School,1290411,5,Math,125,125,100,125,29,23.2,38,30.4,25,20,33,26.4,58,46.4,2520
South Windsor School District,1320011,Eli Terry School,1320711,3,ELA,77,75,97.4,75,7,9.3,13,17.3,21,28,34,45.3,55,73.3,2474
South Windsor School District,1320011,Eli Terry School,1320711,3,Math,77,75,97.4,75,6,8,16,21.3,24,32,29,38.7,53,70.7,2473
South Windsor School District,1320011,Eli Terry School,1320711,4,ELA,59,58,98.3,58,*,*,*,*,20,34.5,29,50,49,84.5,2533
South Windsor School District,1320011,Eli Terry School,1320711,4,Math,59,58,98.3,58,*,*,*,*,21,36.2,22,37.9,43,74.1,2529
South Windsor School District,1320011,Eli Terry School,1320711,5,ELA,60,59,98.3,59,8,13.6,10,16.9,24,40.7,17,28.8,41,69.5,2534
South Windsor School District,1320011,Eli Terry School,1320711,5,Math,60,59,98.3,59,7,11.9,18,30.5,12,20.3,22,37.3,34,57.6,2548
South Windsor School District,1320011,Orchard Hill School,1320611,3,ELA,74,74,100,74,*,*,*,*,20,27,40,54.1,60,81.1,2484
South Windsor School District,1320011,Orchard Hill School,1320611,3,Math,74,74,100,74,*,*,*,*,22,29.7,40,54.1,62,83.8,2500
South Windsor School District,1320011,Orchard Hill School,1320611,4,ELA,70,70,100,70,*,*,*,*,17,24.3,43,61.4,60,85.7,2546
South Windsor School District,1320011,Orchard Hill School,1320611,4,Math,70,70,100,70,*,*,*,*,21,30,39,55.7,60,85.7,2551
South Windsor School District,1320011,Orchard Hill School,1320611,5,ELA,74,73,98.6,73,7,9.6,15,20.5,22,30.1,29,39.7,51,69.9,2554
South Windsor School District,1320011,Orchard Hill School,1320611,5,Math,74,73,98.6,73,7,9.6,15,20.5,21,28.8,30,41.1,51,69.9,2566
South Windsor School District,1320011,Philip R. Smith School,1320111,3,ELA,59,59,100,59,*,*,*,*,15,25.4,32,54.2,47,79.7,2489
South Windsor School District,1320011,Philip R. Smith School,1320111,3,Math,59,59,100,59,*,*,*,*,18,30.5,26,44.1,44,74.6,2485
South Windsor School District,1320011,Philip R. Smith School,1320111,4,ELA,51,51,100,51,*,*,*,*,11,21.6,31,60.8,42,82.4,2540
South Windsor School District,1320011,Philip R. Smith School,1320111,4,Math,51,51,100,51,*,*,15,29.4,*,*,23,45.1,*,*,2533
South Windsor School District,1320011,Philip R. Smith School,1320111,5,ELA,67,67,100,67,*,*,*,*,22,32.8,36,53.7,58,86.6,2586
South Windsor School District,1320011,Philip R. Smith School,1320111,5,Math,67,67,100,67,*,*,*,*,17,25.4,31,46.3,48,71.6,2572
South Windsor School District,1320011,Pleasant Valley School,1320211,3,ELA,66,66,100,66,7,10.6,10,15.2,23,34.8,26,39.4,49,74.2,2473
South Windsor School District,1320011,Pleasant Valley School,1320211,3,Math,66,66,100,66,*,*,10,15.2,17,25.8,36,54.5,53,80.3,2495
South Windsor School District,1320011,Pleasant Valley School,1320211,4,ELA,59,59,100,59,7,11.9,10,16.9,16,27.1,26,44.1,42,71.2,2518
South Windsor School District,1320011,Pleasant Valley School,1320211,4,Math,59,59,100,59,*,*,6,10.2,23,39,29,49.2,52,88.1,2551
South Windsor School District,1320011,Pleasant Valley School,1320211,5,ELA,54,53,98.1,53,*,*,9,17,14,26.4,27,50.9,41,77.4,2567
South Windsor School District,1320011,Pleasant Valley School,1320211,5,Math,54,53,98.1,53,*,*,14,26.4,11,20.8,25,47.2,36,67.9,2565
South Windsor School District,1320011,Timothy Edwards School,1325111,6,ELA,325,322,99.1,322,31,9.6,63,19.6,129,40.1,99,30.7,228,70.8,2574
South Windsor School District,1320011,Timothy Edwards School,1325111,6,Math,325,321,98.8,321,38,11.8,70,21.8,72,22.4,141,43.9,213,66.4,2584
South Windsor School District,1320011,Timothy Edwards School,1325111,7,ELA,313,311,99.4,311,28,9,41,13.2,137,44.1,105,33.8,242,77.8,2609
South Windsor School District,1320011,Timothy Edwards School,1325111,7,Math,313,310,99,310,32,10.3,76,24.5,69,22.3,133,42.9,202,65.2,2614
South Windsor School District,1320011,Timothy Edwards School,1325111,8,ELA,325,324,99.7,324,35,10.8,60,18.5,134,41.4,95,29.3,229,70.7,2612
South Windsor School District,1320011,Timothy Edwards School,1325111,8,Math,325,324,99.7,324,50,15.4,63,19.4,61,18.8,150,46.3,211,65.1,2626
South Windsor School District,1320011,Wapping Elementary School,1320411,3,ELA,62,61,98.4,61,6,9.8,14,23,15,24.6,26,42.6,41,67.2,2466
South Windsor School District,1320011,Wapping Elementary School,1320411,3,Math,62,61,98.4,61,*,*,*,*,26,42.6,21,34.4,47,77,2475
South Windsor School District,1320011,Wapping Elementary School,1320411,4,ELA,50,50,100,50,*,*,*,*,20,40,20,40,40,80,2526
South Windsor School District,1320011,Wapping Elementary School,1320411,4,Math,50,50,100,50,*,*,*,*,21,42,14,28,35,70,2515
South Windsor School District,1320011,Wapping Elementary School,1320411,5,ELA,50,50,100,50,*,*,*,*,22,44,16,32,38,76,2560
South Windsor School District,1320011,Wapping Elementary School,1320411,5,Math,50,50,100,50,*,*,*,*,14,28,18,36,32,64,2562
Southington School District,1310011,Derynoski Elementary School,1311511,3,ELA,93,93,100,93,8,8.6,19,20.4,27,29,39,41.9,66,71,2466
Southington School District,1310011,Derynoski Elementary School,1311511,3,Math,93,93,100,93,9,9.7,22,23.7,29,31.2,33,35.5,62,66.7,2466
Southington School District,1310011,Derynoski Elementary School,1311511,4,ELA,108,108,100,108,14,13,19,17.6,39,36.1,36,33.3,75,69.4,2502
Southington School District,1310011,Derynoski Elementary School,1311511,4,Math,108,107,99.1,107,7,6.5,29,27.1,32,29.9,39,36.4,71,66.4,2515
Southington School District,1310011,Derynoski Elementary School,1311511,5,ELA,100,100,100,100,12,12,22,22,44,44,22,22,66,66,2528
Southington School District,1310011,Derynoski Elementary School,1311511,5,Math,100,100,100,100,19,19,27,27,32,32,22,22,54,54,2517
Southington School District,1310011,EASE,1310511,8,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Southington School District,1310011,EASE,1310511,8,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Southington School District,1310011,Flanders Elementary School,1311311,3,ELA,51,51,100,51,*,*,*,*,17,33.3,23,45.1,40,78.4,2470
Southington School District,1310011,Flanders Elementary School,1311311,3,Math,51,51,100,51,6,11.8,13,25.5,11,21.6,21,41.2,32,62.7,2475
Southington School District,1310011,Flanders Elementary School,1311311,4,ELA,46,46,100,46,8,17.4,9,19.6,12,26.1,17,37,29,63,2500
Southington School District,1310011,Flanders Elementary School,1311311,4,Math,46,46,100,46,6,13,12,26.1,17,37,11,23.9,28,60.9,2506
Southington School District,1310011,Flanders Elementary School,1311311,5,ELA,55,55,100,55,10,18.2,7,12.7,24,43.6,14,25.5,38,69.1,2533
Southington School District,1310011,Flanders Elementary School,1311311,5,Math,55,55,100,55,9,16.4,16,29.1,15,27.3,15,27.3,30,54.5,2531
Southington School District,1310011,Hatton Elementary School,1310211,3,ELA,63,63,100,63,8,12.7,13,20.6,18,28.6,24,38.1,42,66.7,2464
Southington School District,1310011,Hatton Elementary School,1310211,3,Math,63,63,100,63,*,*,*,*,26,41.3,19,30.2,45,71.4,2473
Southington School District,1310011,Hatton Elementary School,1310211,4,ELA,62,61,98.4,61,9,14.8,12,19.7,17,27.9,23,37.7,40,65.6,2498
Southington School District,1310011,Hatton Elementary School,1310211,4,Math,62,61,98.4,61,*,*,*,*,23,37.7,20,32.8,43,70.5,2520
Southington School District,1310011,Hatton Elementary School,1310211,5,ELA,65,65,100,65,9,13.8,16,24.6,21,32.3,19,29.2,40,61.5,2535
