District,District Code,School,School Code,Grade,Subject,Total Number of Students,Total Number Tested,Smarter Balanced Participation Rate,Total Number with Scored Tests,Count,%,Count,%,Count,%,Count,%,Count,%,Average VSS
Naugatuck School District,0880011,Salem School,0880611,4,ELA,60,60,100,60,11,18.3,12,20,17,28.3,20,33.3,37,61.7,2496
Naugatuck School District,0880011,Salem School,0880611,4,Math,60,60,100,60,8,13.3,19,31.7,12,20,21,35,33,55,2503
Naugatuck School District,0880011,Western School,0880711,3,ELA,59,59,100,59,17,28.8,13,22,11,18.6,18,30.5,29,49.2,2428
Naugatuck School District,0880011,Western School,0880711,3,Math,59,59,100,59,6,10.2,18,30.5,19,32.2,16,27.1,35,59.3,2456
Naugatuck School District,0880011,Western School,0880711,4,ELA,42,42,100,42,8,19,13,31,10,23.8,11,26.2,21,50,2484
Naugatuck School District,0880011,Western School,0880711,4,Math,41,41,100,41,*,*,15,36.6,15,36.6,*,*,*,*,2500
New Beginnings Inc Family Academy District,2800013,New Beginnings Inc Family Academy,2800113,3,ELA,56,56,100,56,32,57.1,13,23.2,*,*,*,*,11,19.6,2361
New Beginnings Inc Family Academy District,2800013,New Beginnings Inc Family Academy,2800113,3,Math,56,56,100,56,34,60.7,16,28.6,6,10.7,0,0,6,10.7,2355
New Beginnings Inc Family Academy District,2800013,New Beginnings Inc Family Academy,2800113,4,ELA,46,46,100,46,26,56.5,10,21.7,*,*,*,*,10,21.7,2398
New Beginnings Inc Family Academy District,2800013,New Beginnings Inc Family Academy,2800113,4,Math,46,46,100,46,28,60.9,*,*,*,*,0,0,*,*,2391
New Beginnings Inc Family Academy District,2800013,New Beginnings Inc Family Academy,2800113,5,ELA,50,50,100,50,25,50,16,32,*,*,*,*,9,18,2448
New Beginnings Inc Family Academy District,2800013,New Beginnings Inc Family Academy,2800113,5,Math,50,50,100,50,36,72,*,*,*,*,0,0,*,*,2421
New Beginnings Inc Family Academy District,2800013,New Beginnings Inc Family Academy,2800113,6,ELA,31,31,100,31,8,25.8,14,45.2,9,29,0,0,9,29,2498
New Beginnings Inc Family Academy District,2800013,New Beginnings Inc Family Academy,2800113,6,Math,31,31,100,31,13,41.9,*,*,*,*,*,*,*,*,2492
New Beginnings Inc Family Academy District,2800013,New Beginnings Inc Family Academy,2800113,7,ELA,34,34,100,34,14,41.2,*,*,11,32.4,*,*,*,*,2508
New Beginnings Inc Family Academy District,2800013,New Beginnings Inc Family Academy,2800113,7,Math,34,34,100,34,21,61.8,*,*,*,*,0,0,*,*,2447
New Beginnings Inc Family Academy District,2800013,New Beginnings Inc Family Academy,2800113,8,ELA,33,33,100,33,14,42.4,*,*,9,27.3,*,*,*,*,2518
New Beginnings Inc Family Academy District,2800013,New Beginnings Inc Family Academy,2800113,8,Math,33,33,100,32,22,68.8,*,*,*,*,*,*,*,*,2479
New Britain School District,0890011,Brookside School,0899111,7,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
New Britain School District,0890011,Brookside School,0899111,7,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
New Britain School District,0890011,Brookside School,0899111,8,ELA,8,8,*,8,*,*,*,*,*,*,*,*,*,*,*
New Britain School District,0890011,Brookside School,0899111,8,Math,7,6,*,6,*,*,*,*,*,*,*,*,*,*,*
New Britain School District,0890011,Chamberlain  Elementary School,0890311,3,ELA,76,76,100,76,32,42.1,19,25,18,23.7,7,9.2,25,32.9,2391
New Britain School District,0890011,Chamberlain  Elementary School,0890311,3,Math,77,77,100,77,33,42.9,30,39,*,*,*,*,14,18.2,2385
New Britain School District,0890011,Chamberlain  Elementary School,0890311,4,ELA,85,84,98.8,84,56,66.7,14,16.7,*,*,*,*,14,16.7,2388
New Britain School District,0890011,Chamberlain  Elementary School,0890311,4,Math,85,84,98.8,84,56,66.7,21,25,*,*,*,*,7,8.3,2387
New Britain School District,0890011,Chamberlain  Elementary School,0890311,5,ELA,82,82,100,82,43,52.4,*,*,17,20.7,*,*,*,*,2449
New Britain School District,0890011,Chamberlain  Elementary School,0890311,5,Math,82,82,100,82,63,76.8,16,19.5,*,*,*,*,*,*,2415
New Britain School District,0890011,Chamberlain Bridges,0890211,3,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
New Britain School District,0890011,Chamberlain Bridges,0890211,3,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
New Britain School District,0890011,Chamberlain Bridges,0890211,4,ELA,6,6,*,*,*,*,*,*,*,*,*,*,*,*,*
New Britain School District,0890011,Chamberlain Bridges,0890211,4,Math,6,6,*,*,*,*,*,*,*,*,*,*,*,*,*
New Britain School District,0890011,Chamberlain Bridges,0890211,5,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
New Britain School District,0890011,Chamberlain Bridges,0890211,5,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
New Britain School District,0890011,DiLoreto Elementary & Middle School,0891111,3,ELA,87,86,98.9,86,40,46.5,30,34.9,*,*,*,*,16,18.6,2369
New Britain School District,0890011,DiLoreto Elementary & Middle School,0891111,3,Math,87,86,98.9,86,53,61.6,18,20.9,*,*,*,*,15,17.4,2371
New Britain School District,0890011,DiLoreto Elementary & Middle School,0891111,4,ELA,88,88,100,88,43,48.9,20,22.7,14,15.9,11,12.5,25,28.4,2419
New Britain School District,0890011,DiLoreto Elementary & Middle School,0891111,4,Math,88,88,100,88,47,53.4,27,30.7,*,*,*,*,14,15.9,2408
New Britain School District,0890011,DiLoreto Elementary & Middle School,0891111,5,ELA,90,90,100,90,43,47.8,28,31.1,*,*,*,*,19,21.1,2445
New Britain School District,0890011,DiLoreto Elementary & Middle School,0891111,5,Math,90,90,100,90,67,74.4,13,14.4,*,*,*,*,10,11.1,2421
New Britain School District,0890011,DiLoreto Elementary & Middle School,0891111,6,ELA,91,91,100,91,48,52.7,23,25.3,*,*,*,*,20,22,2459
New Britain School District,0890011,DiLoreto Elementary & Middle School,0891111,6,Math,91,91,100,91,51,56,32,35.2,*,*,*,*,8,8.8,2451
New Britain School District,0890011,DiLoreto Elementary & Middle School,0891111,7,ELA,73,73,100,73,28,38.4,27,37,*,*,*,*,18,24.7,2490
New Britain School District,0890011,DiLoreto Elementary & Middle School,0891111,7,Math,73,73,100,73,46,63,21,28.8,6,8.2,0,0,6,8.2,2455
New Britain School District,0890011,DiLoreto Elementary & Middle School,0891111,8,ELA,94,94,100,94,40,42.6,33,35.1,*,*,*,*,21,22.3,2503
New Britain School District,0890011,DiLoreto Elementary & Middle School,0891111,8,Math,94,94,100,94,66,70.2,17,18.1,*,*,*,*,11,11.7,2463
New Britain School District,0890011,Gaffney Elementary School,0890511,3,ELA,64,64,100,64,44,68.8,11,17.2,*,*,*,*,9,14.1,2342
New Britain School District,0890011,Gaffney Elementary School,0890511,3,Math,64,64,100,64,38,59.4,17,26.6,*,*,*,*,9,14.1,2361
New Britain School District,0890011,Gaffney Elementary School,0890511,4,ELA,66,66,100,66,46,69.7,10,15.2,*,*,*,*,10,15.2,2382
New Britain School District,0890011,Gaffney Elementary School,0890511,4,Math,67,67,100,67,36,53.7,23,34.3,*,*,*,*,8,11.9,2402
New Britain School District,0890011,Gaffney Elementary School,0890511,5,ELA,80,80,100,80,42,52.5,*,*,18,22.5,*,*,*,*,2443
New Britain School District,0890011,Gaffney Elementary School,0890511,5,Math,80,80,100,80,53,66.3,22,27.5,*,*,*,*,*,*,2426
New Britain School District,0890011,Gaffney KEY Elementary,0891611,3,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
New Britain School District,0890011,Gaffney KEY Elementary,0891611,3,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
New Britain School District,0890011,Holmes Bridges,0890411,3,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
New Britain School District,0890011,Holmes Bridges,0890411,3,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
New Britain School District,0890011,Holmes Bridges,0890411,4,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
New Britain School District,0890011,Holmes Bridges,0890411,4,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
New Britain School District,0890011,Holmes Bridges,0890411,5,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
New Britain School District,0890011,Holmes Bridges,0890411,5,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
New Britain School District,0890011,Holmes Elementary School,0890611,3,ELA,82,82,100,82,38,46.3,23,28,14,17.1,*,*,*,*,2380
New Britain School District,0890011,Holmes Elementary School,0890611,3,Math,82,82,100,82,35,42.7,27,32.9,19,23.2,*,*,*,*,2386
New Britain School District,0890011,Holmes Elementary School,0890611,4,ELA,90,90,100,90,33,36.7,20,22.2,22,24.4,15,16.7,37,41.1,2451
New Britain School District,0890011,Holmes Elementary School,0890611,4,Math,90,90,100,90,27,30,36,40,23,25.6,*,*,*,*,2442
New Britain School District,0890011,Holmes Elementary School,0890611,5,ELA,89,89,100,89,35,39.3,19,21.3,22,24.7,13,14.6,35,39.3,2463
New Britain School District,0890011,Holmes Elementary School,0890611,5,Math,88,88,100,88,53,60.2,17,19.3,10,11.4,8,9.1,18,20.5,2451
New Britain School District,0890011,House of Arts Letters and Science (HALS)  Academy,0895411,6,ELA,51,50,98,50,0,0,0,0,25,50,25,50,50,100,2617
New Britain School District,0890011,House of Arts Letters and Science (HALS)  Academy,0895411,6,Math,51,50,98,50,0,0,12,24,22,44,16,32,38,76,2586
New Britain School District,0890011,House of Arts Letters and Science (HALS)  Academy,0895411,7,ELA,49,49,100,49,0,0,*,*,*,*,23,46.9,*,*,2642
New Britain School District,0890011,House of Arts Letters and Science (HALS)  Academy,0895411,7,Math,49,49,100,49,0,0,8,16.3,20,40.8,21,42.9,41,83.7,2622
New Britain School District,0890011,House of Arts Letters and Science (HALS)  Academy,0895411,8,ELA,50,49,98,49,0,0,*,*,*,*,28,57.1,*,*,2682
New Britain School District,0890011,House of Arts Letters and Science (HALS)  Academy,0895411,8,Math,50,49,98,49,*,*,*,*,16,32.7,27,55.1,43,87.8,2659
New Britain School District,0890011,Jefferson Elementary School,0890711,3,ELA,77,77,100,77,22,28.6,23,29.9,20,26,12,15.6,32,41.6,2414
New Britain School District,0890011,Jefferson Elementary School,0890711,3,Math,75,75,100,75,26,34.7,28,37.3,15,20,6,8,21,28,2402
New Britain School District,0890011,Jefferson Elementary School,0890711,4,ELA,79,79,100,79,32,40.5,16,20.3,18,22.8,13,16.5,31,39.2,2448
New Britain School District,0890011,Jefferson Elementary School,0890711,4,Math,79,79,100,79,16,20.3,33,41.8,21,26.6,9,11.4,30,38,2461
New Britain School District,0890011,Jefferson Elementary School,0890711,5,ELA,81,81,100,79,37,46.8,15,19,16,20.3,11,13.9,27,34.2,2465
New Britain School District,0890011,Jefferson Elementary School,0890711,5,Math,79,79,100,79,50,63.3,13,16.5,10,12.7,6,7.6,16,20.3,2439
New Britain School District,0890011,Lincoln Elementary School,0890811,3,ELA,121,121,100,121,74,61.2,26,21.5,*,*,*,*,21,17.4,2348
New Britain School District,0890011,Lincoln Elementary School,0890811,3,Math,121,121,100,121,82,67.8,27,22.3,12,9.9,0,0,12,9.9,2347
New Britain School District,0890011,Lincoln Elementary School,0890811,4,ELA,111,111,100,111,62,55.9,23,20.7,19,17.1,7,6.3,26,23.4,2405
New Britain School District,0890011,Lincoln Elementary School,0890811,4,Math,111,111,100,111,54,48.6,40,36,*,*,*,*,17,15.3,2410
New Britain School District,0890011,Lincoln Elementary School,0890811,5,ELA,89,88,98.9,88,40,45.5,26,29.5,*,*,*,*,22,25,2447
New Britain School District,0890011,Lincoln Elementary School,0890811,5,Math,89,88,98.9,88,58,65.9,20,22.7,*,*,*,*,10,11.4,2429
New Britain School District,0890011,New Britain Transition Center,0899011,3,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
New Britain School District,0890011,New Britain Transition Center,0899011,3,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
New Britain School District,0890011,New Britain Transition Center,0899011,4,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
New Britain School District,0890011,New Britain Transition Center,0899011,4,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
New Britain School District,0890011,New Britain Transition Center,0899011,5,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
New Britain School District,0890011,New Britain Transition Center,0899011,5,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
New Britain School District,0890011,New Britain Transition Center,0899011,6,ELA,6,6,*,6,*,*,*,*,*,*,*,*,*,*,*
New Britain School District,0890011,New Britain Transition Center,0899011,6,Math,6,6,*,6,*,*,*,*,*,*,*,*,*,*,*
New Britain School District,0890011,New Britain Transition Center,0899011,7,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
New Britain School District,0890011,New Britain Transition Center,0899011,7,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
New Britain School District,0890011,New Britain Transition Center,0899011,8,ELA,9,8,*,8,*,*,*,*,*,*,*,*,*,*,*
New Britain School District,0890011,New Britain Transition Center,0899011,8,Math,9,7,*,7,*,*,*,*,*,*,*,*,*,*,*
New Britain School District,0890011,Northend Elementary School,0890911,3,ELA,45,45,100,45,24,53.3,14,31.1,*,*,*,*,7,15.6,2369
New Britain School District,0890011,Northend Elementary School,0890911,3,Math,45,45,100,45,26,57.8,10,22.2,*,*,*,*,9,20,2362
New Britain School District,0890011,Northend Elementary School,0890911,4,ELA,44,44,100,44,24,54.5,11,25,*,*,*,*,9,20.5,2405
New Britain School District,0890011,Northend Elementary School,0890911,4,Math,44,44,100,44,28,63.6,12,27.3,*,*,*,*,*,*,2401
New Britain School District,0890011,Northend Elementary School,0890911,5,ELA,38,38,100,38,27,71.1,*,*,*,*,*,*,*,*,2414
New Britain School District,0890011,Northend Elementary School,0890911,5,Math,40,40,100,40,32,80,*,*,*,*,0,0,*,*,2399
New Britain School District,0890011,Pulaski Middle School,0895311,6,ELA,286,286,100,286,175,61.2,74,25.9,*,*,*,*,37,12.9,2433
New Britain School District,0890011,Pulaski Middle School,0895311,6,Math,286,285,99.7,285,196,68.8,71,24.9,*,*,*,*,18,6.3,2418
New Britain School District,0890011,Pulaski Middle School,0895311,7,ELA,296,293,99,293,178,60.8,65,22.2,*,*,*,*,50,17.1,2451
New Britain School District,0890011,Pulaski Middle School,0895311,7,Math,296,293,99,293,213,72.7,58,19.8,*,*,*,*,22,7.5,2427
New Britain School District,0890011,Pulaski Middle School,0895311,8,ELA,260,256,98.5,256,159,62.1,58,22.7,*,*,*,*,39,15.2,2473
New Britain School District,0890011,Pulaski Middle School,0895311,8,Math,261,258,98.9,258,185,71.7,48,18.6,16,6.2,9,3.5,25,9.7,2453
New Britain School District,0890011,Slade KEY Middle,0891711,6,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
New Britain School District,0890011,Slade KEY Middle,0891711,6,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
New Britain School District,0890011,Slade KEY Middle,0891711,7,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
New Britain School District,0890011,Slade KEY Middle,0891711,7,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
New Britain School District,0890011,Slade KEY Middle,0891711,8,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
New Britain School District,0890011,Slade KEY Middle,0891711,8,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
New Britain School District,0890011,Slade Middle School,0895211,6,ELA,273,271,99.3,271,175,64.6,53,19.6,*,*,*,*,43,15.9,2435
New Britain School District,0890011,Slade Middle School,0895211,6,Math,273,270,98.9,270,184,68.1,65,24.1,21,7.8,0,0,21,7.8,2420
New Britain School District,0890011,Slade Middle School,0895211,7,ELA,295,293,99.3,292,179,61.3,71,24.3,36,12.3,6,2.1,42,14.4,2449
New Britain School District,0890011,Slade Middle School,0895211,7,Math,295,290,98.3,289,221,76.5,59,20.4,*,*,*,*,9,3.1,2415
New Britain School District,0890011,Slade Middle School,0895211,8,ELA,276,273,98.9,272,183,67.3,52,19.1,29,10.7,8,2.9,37,13.6,2464
New Britain School District,0890011,Slade Middle School,0895211,8,Math,276,272,98.6,272,216,79.4,31,11.4,*,*,*,*,25,9.2,2432
New Britain School District,0890011,Smalley Elementary School,0891211,3,ELA,122,121,99.2,121,88,72.7,24,19.8,*,*,*,*,9,7.4,2328
New Britain School District,0890011,Smalley Elementary School,0891211,3,Math,122,121,99.2,121,93,76.9,22,18.2,6,5,0,0,6,5,2335
New Britain School District,0890011,Smalley Elementary School,0891211,4,ELA,89,87,97.8,87,70,80.5,11,12.6,*,*,*,*,6,6.9,2353
New Britain School District,0890011,Smalley Elementary School,0891211,4,Math,89,87,97.8,87,68,78.2,*,*,*,*,0,0,*,*,2366
New Britain School District,0890011,Smalley Elementary School,0891211,5,ELA,95,94,98.9,94,69,73.4,18,19.1,7,7.4,0,0,7,7.4,2390
New Britain School District,0890011,Smalley Elementary School,0891211,5,Math,94,93,98.9,93,84,90.3,*,*,*,*,0,0,*,*,2373
New Britain School District,0890011,Smith Elementary School,0891311,3,ELA,100,100,100,100,55,55,30,30,*,*,*,*,15,15,2358
New Britain School District,0890011,Smith Elementary School,0891311,3,Math,100,100,100,100,51,51,32,32,*,*,*,*,17,17,2374
New Britain School District,0890011,Smith Elementary School,0891311,4,ELA,90,90,100,90,65,72.2,13,14.4,*,*,*,*,12,13.3,2388
New Britain School District,0890011,Smith Elementary School,0891311,4,Math,90,90,100,90,37,41.1,34,37.8,*,*,*,*,19,21.1,2426
New Britain School District,0890011,Smith Elementary School,0891311,5,ELA,90,90,100,90,46,51.1,19,21.1,17,18.9,8,8.9,25,27.8,2444
New Britain School District,0890011,Smith Elementary School,0891311,5,Math,90,90,100,90,44,48.9,31,34.4,7,7.8,8,8.9,15,16.7,2463
New Britain School District,0890011,Vance Elementary School,0891511,3,ELA,86,86,100,86,53,61.6,18,20.9,*,*,*,*,15,17.4,2351
New Britain School District,0890011,Vance Elementary School,0891511,3,Math,86,86,100,85,56,65.9,19,22.4,10,11.8,0,0,10,11.8,2359
New Britain School District,0890011,Vance Elementary School,0891511,4,ELA,85,85,100,85,45,52.9,20,23.5,10,11.8,10,11.8,20,23.5,2406
New Britain School District,0890011,Vance Elementary School,0891511,4,Math,85,85,100,85,40,47.1,28,32.9,*,*,*,*,17,20,2418
New Britain School District,0890011,Vance Elementary School,0891511,5,ELA,96,96,100,96,49,51,*,*,24,25,*,*,*,*,2435
New Britain School District,0890011,Vance Elementary School,0891511,5,Math,95,94,98.9,94,52,55.3,31,33,*,*,*,*,11,11.7,2430
New Canaan School District,0900011,East School,0900411,3,ELA,115,114,99.1,114,*,*,12,10.5,29,25.4,68,59.6,97,85.1,2502
New Canaan School District,0900011,East School,0900411,3,Math,115,114,99.1,114,*,*,10,8.8,37,32.5,61,53.5,98,86,2503
New Canaan School District,0900011,East School,0900411,4,ELA,96,96,100,96,*,*,*,*,18,18.8,68,70.8,86,89.6,2569
New Canaan School District,0900011,East School,0900411,4,Math,96,96,100,96,*,*,6,6.3,20,20.8,69,71.9,89,92.7,2584
New Canaan School District,0900011,Saxe Middle School,0905111,5,ELA,341,339,99.4,339,14,4.1,18,5.3,78,23,229,67.6,307,90.6,2605
New Canaan School District,0900011,Saxe Middle School,0905111,5,Math,341,339,99.4,339,8,2.4,30,8.8,67,19.8,234,69,301,88.8,2603
New Canaan School District,0900011,Saxe Middle School,0905111,6,ELA,334,327,97.9,327,13,4,24,7.3,112,34.3,178,54.4,290,88.7,2618
New Canaan School District,0900011,Saxe Middle School,0905111,6,Math,334,326,97.6,326,11,3.4,30,9.2,70,21.5,215,66,285,87.4,2633
New Canaan School District,0900011,Saxe Middle School,0905111,7,ELA,349,348,99.7,348,7,2,37,10.6,139,39.9,165,47.4,304,87.4,2640
New Canaan School District,0900011,Saxe Middle School,0905111,7,Math,349,347,99.4,347,12,3.5,50,14.4,92,26.5,193,55.6,285,82.1,2641
New Canaan School District,0900011,Saxe Middle School,0905111,8,ELA,300,297,99,297,9,3,32,10.8,118,39.7,138,46.5,256,86.2,2654
New Canaan School District,0900011,Saxe Middle School,0905111,8,Math,300,297,99,297,11,3.7,29,9.8,63,21.2,194,65.3,257,86.5,2685
New Canaan School District,0900011,South School,0900211,3,ELA,110,110,100,110,*,*,*,*,17,15.5,77,70,94,85.5,2513
New Canaan School District,0900011,South School,0900211,3,Math,110,110,100,110,*,*,*,*,29,26.4,70,63.6,99,90,2517
New Canaan School District,0900011,South School,0900211,4,ELA,116,115,99.1,115,0,0,12,10.4,20,17.4,83,72.2,103,89.6,2573
New Canaan School District,0900011,South School,0900211,4,Math,116,115,99.1,115,0,0,11,9.6,34,29.6,70,60.9,104,90.4,2571
New Canaan School District,0900011,West School,0900311,3,ELA,102,101,99,101,*,*,*,*,11,10.9,78,77.2,89,88.1,2525
New Canaan School District,0900011,West School,0900311,3,Math,102,101,99,101,*,*,*,*,23,22.8,73,72.3,96,95,2534
New Canaan School District,0900011,West School,0900311,4,ELA,98,98,100,98,*,*,*,*,17,17.3,76,77.6,93,94.9,2588
New Canaan School District,0900011,West School,0900311,4,Math,98,98,100,98,0,0,*,*,*,*,71,72.4,*,*,2593
New Fairfield School District,0910011,Meeting House Hill School,0910211,3,ELA,135,134,99.3,134,14,10.4,22,16.4,37,27.6,61,45.5,98,73.1,2475
New Fairfield School District,0910011,Meeting House Hill School,0910211,3,Math,135,134,99.3,134,8,6,14,10.4,48,35.8,64,47.8,112,83.6,2487
New Fairfield School District,0910011,Meeting House Hill School,0910211,4,ELA,156,151,96.8,151,15,9.9,18,11.9,46,30.5,72,47.7,118,78.1,2521
